round,client_id,num_examples,loss,mae,train_loss,val_loss,train_rmse,val_rmse,train_mse,val_mse,train_mae,val_mae,train_r2,val_r2,algorithm
1,client_2,791,0.07849596440792084,0.24246548116207123,0.07849596440792084,0.08316066116094589,0.28017129931051155,0.28837591544982827,0.07849595695734024,0.08316066861152649,0.24246548116207123,0.24592450261116028,0.004558384418487549,0.011935532093048096,fedavgm
1,client_1,791,0.08397433906793594,0.25238484144210815,0.08397433906793594,0.08680346608161926,0.28978327508418517,0.2946242668739944,0.08397434651851654,0.08680345863103867,0.25238484144210815,0.2556869387626648,-0.00012946128845214844,0.0036693811416625977,fedavgm
1,client_3,791,0.08112034201622009,0.2473541796207428,0.08112034201622009,0.08016983419656754,0.2848163303187163,0.2831427805835203,0.08112034201622009,0.08016983419656754,0.2473541796207428,0.24027961492538452,0.003527045249938965,-0.0004591941833496094,fedavgm
1,client_4,791,0.0838862806558609,0.2491637021303177,0.0838862806558609,0.09210637211799622,0.2896312839730213,0.30349032862445025,0.0838862806558609,0.09210637956857681,0.2491637021303177,0.26899319887161255,-0.013156652450561523,-0.011277437210083008,fedavgm
1,client_11,791,0.08018233627080917,0.24655725061893463,0.08018233627080917,0.08852303773164749,0.28316485705470085,0.2975282008164384,0.08018233627080917,0.0885230302810669,0.24655725061893463,0.25840407609939575,-0.012947440147399902,-0.0043773651123046875,fedavgm
1,client_21,791,0.0796736553311348,0.241816908121109,0.0796736553311348,0.069161057472229,0.28226522161104933,0.2629849138692362,0.0796736553311348,0.0691610649228096,0.241816908121109,0.22470778226852417,-0.0077702999114990234,-0.04234945774078369,fedavgm
1,client_14,791,0.08484194427728653,0.25091105699539185,0.08484194427728653,0.09158585220575333,0.29127641807717136,0.30263158222085,0.08484195172786713,0.09158587455749512,0.25091105699539185,0.2668771743774414,0.0050070881843566895,0.005150437355041504,fedavgm
1,client_10,791,0.08126278966665268,0.24196279048919678,0.08126278966665268,0.0858093872666359,0.28506627688324004,0.2929323936792172,0.08126278221607208,0.0858093872666359,0.24196279048919678,0.25037291646003723,-0.01855778694152832,0.002065598964691162,fedavgm
2,client_3,791,0.0805075392127037,0.24540258944034576,0.0805075392127037,0.0834747925400734,0.28373850498778574,0.2889200323437141,0.0805075392127037,0.0834747850894928,0.24540258944034576,0.2509743273258209,0.0011899471282958984,-0.004368305206298828,fedavgm
2,client_16,791,0.07741808146238327,0.2402477264404297,0.07741808146238327,0.07575604319572449,0.2782410492044322,0.2752381707654392,0.07741808146238327,0.07575605064630508,0.2402477264404297,0.23785144090652466,0.029334843158721924,0.028770089149475098,fedavgm
2,client_24,791,0.08381892740726471,0.25172555446624756,0.08381892740726471,0.08094656467437744,0.2895149864985658,0.28451108453590496,0.08381892740726471,0.08094655722379684,0.25172555446624756,0.24304576218128204,0.09470754861831665,-0.01893782615661621,fedavgm
2,client_21,791,0.0767185389995575,0.23705925047397614,0.0767185389995575,0.07646515220403671,0.2769811166840756,0.2765233168350476,0.0767185389995575,0.07646514475345612,0.23705925047397614,0.2369997799396515,0.000760197639465332,-0.009969711303710938,fedavgm
2,client_8,791,0.08157911151647568,0.24589401483535767,0.08157911151647568,0.08892820030450821,0.28562055959943616,0.2982083169606579,0.08157910406589508,0.08892820030450821,0.24589401483535767,0.25591906905174255,0.003418862819671631,-0.018524169921875,fedavgm
2,client_4,791,0.08444324135780334,0.2520082890987396,0.08444324135780334,0.08591951429843903,0.2905912056624975,0.29312030686808277,0.08444324880838394,0.08591951429843903,0.2520082890987396,0.2548218369483948,0.0004756450653076172,-0.040528297424316406,fedavgm
2,client_9,791,0.08247847110033035,0.2478906661272049,0.08247847110033035,0.07949618995189667,0.2871906399062298,0.2819507135175541,0.08247846364974976,0.07949620485305786,0.2478906661272049,0.2390497475862503,-0.019646167755126953,-0.0028738975524902344,fedavgm
