timestamp,round,train_loss,val_loss,avg_epoch_loss,train_rmse,train_mse,train_mae,train_r2,val_rmse,val_mse,val_mae,val_r2,samples,algorithm,client_id,model_type,learning_rate,batch_size
2025-10-31 19:35:09,2,0.07932822406291962,0.0857047438621521,0.07809140607714653,0.2816526656414237,0.07932822406291962,0.24131228029727936,0.010980606079101562,0.2927537256161774,0.0857047438621521,0.25809377431869507,-0.0090712308883667,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:35:14,4,0.07937809824943542,0.08640119433403015,0.07848087509628385,0.28174120341195397,0.07937810570001602,0.242841437458992,0.006968438625335693,0.2939408007304024,0.08640119433403015,0.2532324492931366,-0.014173746109008789,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:35:18,6,0.08091090619564056,0.08034739643335342,0.08086281624855474,0.28444841139486077,0.08091089874505997,0.2451254278421402,0.006337463855743408,0.28345616315993805,0.08034739643335342,0.24420465528964996,-0.00577998161315918,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:35:22,8,0.07972534000873566,0.08517259359359741,0.07952223173342646,0.28235676016121103,0.07972534000873566,0.24350003898143768,0.003506779670715332,0.2918434274452944,0.08517258614301682,0.2511405944824219,-0.022696971893310547,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:35:26,10,0.08234915137290955,0.07467645406723022,0.08221790700918064,0.2869654054452016,0.08234914392232895,0.24701958894729614,0.0049880146980285645,0.27326992894797303,0.07467645406723022,0.23720337450504303,0.0001443624496459961,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:35:28,11,0.0801834762096405,0.08317537605762482,0.08007641778094693,0.2831668699011954,0.0801834762096405,0.24350829422473907,0.004926204681396484,0.2884014147982371,0.08317537605762482,0.25125741958618164,0.0004208087921142578,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:35:30,12,0.08277145028114319,0.07283225655555725,0.08271417517680675,0.2877002656073897,0.08277144283056259,0.24862881004810333,0.0029754042625427246,0.2698745062153457,0.07283224910497665,0.23080308735370636,-0.010743260383605957,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:35:42,17,0.0814254954457283,0.07678201049566269,0.08149851572234185,0.2853515296011716,0.0814254954457283,0.24655866622924805,0.008415400981903076,0.2770956702939667,0.07678201049566269,0.23707471787929535,0.006701827049255371,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:35:45,18,0.0810772106051445,0.07816237956285477,0.08106516101397573,0.28474058922915063,0.0810772031545639,0.2461867481470108,0.0068184733390808105,0.2795753557859755,0.07816237956285477,0.2385738641023636,0.008560717105865479,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:35:49,20,0.08123188465833664,0.07754131406545639,0.08126117630163207,0.28501207809202866,0.08123188465833664,0.24595914781093597,0.008017480373382568,0.27846239712908416,0.0775413066148758,0.23946453630924225,-0.01265418529510498,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:35:55,23,0.07937686145305634,0.08497103303670883,0.07923499529715627,0.28173898204273357,0.07937685400247574,0.24466195702552795,0.009848594665527344,0.29149791257693225,0.08497103303670883,0.24465647339820862,0.0013898015022277832,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:35:57,24,0.08174126595258713,0.0754992812871933,0.08182221985189245,0.28590429509293336,0.08174126595258713,0.24816513061523438,0.006170749664306641,0.27477132544571187,0.0754992812871933,0.23062114417552948,0.01509249210357666,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:35:59,25,0.08056288957595825,0.08021961152553558,0.0804992707213387,0.28383602585992895,0.08056288957595825,0.24396072328090668,0.007425963878631592,0.2832306815585419,0.08021961897611618,0.24747727811336517,-0.004605293273925781,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:01,26,0.08084028214216232,0.07910626381635666,0.0812060818541795,0.28432426838513614,0.08084028959274292,0.24498087167739868,0.008064866065979004,0.2812583445264799,0.07910625636577606,0.24338184297084808,-0.00886392593383789,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:02,27,0.07939188927412033,0.08490864187479019,0.0793485254747793,0.2817656769812479,0.07939189672470093,0.24257032573223114,0.007815182209014893,0.2913908747280707,0.08490864187479019,0.25303763151168823,0.00900423526763916,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:04,28,0.08067311346530914,0.07977870106697083,0.08073817607946694,0.28403011462647504,0.08067310601472855,0.2449396550655365,0.008118271827697754,0.28245122342873685,0.07977869361639023,0.24354654550552368,-0.00014579296112060547,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:09,30,0.07928170263767242,0.08535254001617432,0.07894121111603453,0.2815700802433615,0.07928171008825302,0.24167096614837646,0.006718456745147705,0.29215155752724253,0.08535253256559372,0.25663915276527405,0.00315093994140625,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:17,34,0.0796607956290245,0.08383280038833618,0.07959482098231091,0.2822424412256677,0.0796607956290245,0.2432922124862671,0.008099198341369629,0.2895389445106412,0.08383280038833618,0.25014135241508484,0.0005820393562316895,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:27,39,0.08285962790250778,0.07101620733737946,0.08273812456754967,0.2878534704531581,0.08285962045192719,0.24938827753067017,0.007769763469696045,0.2664886626807592,0.07101620733737946,0.2257152795791626,0.0043770670890808105,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:37,44,0.07897193729877472,0.08659176528453827,0.0789622435811907,0.28101946071184236,0.07897193729877472,0.24179311096668243,0.008872628211975098,0.29426477504784304,0.08659175783395767,0.25614240765571594,0.005192458629608154,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:39,45,0.08142543584108353,0.07675871253013611,0.08115039099939167,0.28535141210532483,0.08142542839050293,0.24628731608390808,0.01046764850616455,0.2770536275346997,0.07675871253013611,0.23813749849796295,-0.0014774799346923828,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:44,47,0.08247498422861099,0.07255478203296661,0.08274943233700469,0.28718458215686127,0.08247498422861099,0.24908462166786194,0.006788194179534912,0.2693599349984812,0.07255477458238602,0.22692924737930298,0.010425090789794922,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:46,48,0.08013612031936646,0.08192569017410278,0.08024036722490563,0.2830832392060089,0.08013612031936646,0.24308522045612335,0.007511734962463379,0.2862266412724413,0.08192569017410278,0.25096893310546875,0.00890427827835083,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:48,49,0.07832755148410797,0.08916978538036346,0.07827011822955682,0.2798706110592689,0.07832755893468857,0.23967373371124268,0.007342815399169922,0.29861309068723507,0.08916977792978287,0.26463475823402405,0.011079549789428711,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:50,50,0.0803447812795639,0.08108768612146378,0.08015951364068315,0.28345155014493023,0.0803447812795639,0.24468876421451569,0.009048044681549072,0.28475900964156403,0.08108769357204437,0.2445400059223175,-0.002415776252746582,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:52,51,0.08213686943054199,0.07390767335891724,0.08217663710238411,0.28659530601623956,0.08213686943054199,0.24758782982826233,0.0067862868309021,0.27185965746854984,0.07390767335891724,0.23292705416679382,0.014527380466461182,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:54,52,0.08107805997133255,0.07814992219209671,0.08099400877254084,0.2847420937819566,0.08107805997133255,0.2457643300294876,0.008539438247680664,0.27955307580510846,0.07814992219209671,0.24023288488388062,0.004863917827606201,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:36:58,54,0.08294282853603363,0.07067672908306122,0.08305879001272842,0.2879979532660832,0.08294282108545303,0.25045809149742126,0.007120192050933838,0.2658509387466605,0.07067672163248062,0.22142837941646576,-0.004967808723449707,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:37:10,60,0.07941001653671265,0.0848306193947792,0.0790024291491136,0.28179782919091595,0.07941001653671265,0.24265065789222717,0.009238660335540771,0.2912569517525695,0.08483061194419861,0.252699077129364,0.004283249378204346,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:37:14,62,0.08114992827177048,0.07785878330469131,0.0812895852373913,0.28486826476771765,0.08114992827177048,0.2460007518529892,0.006894826889038086,0.27903188125243306,0.07785879075527191,0.23928283154964447,0.011272907257080078,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:37:16,63,0.07949148118495941,0.08450398594141006,0.07956840849947185,0.28194233663102003,0.07949148118495941,0.24322037398815155,0.00979471206665039,0.29069569302177506,0.08450398594141006,0.25042009353637695,-0.0015959739685058594,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:37:21,65,0.07845952361822128,0.08863719552755356,0.07838943110546097,0.28010627200800287,0.07845952361822128,0.2410590797662735,0.005975842475891113,0.2977199951759263,0.08863719552755356,0.25907498598098755,0.013131260871887207,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:37:23,66,0.0832039937376976,0.06962895393371582,0.08329189252108335,0.28845101193637196,0.083203986287117,0.25015074014663696,0.008452177047729492,0.26387297414311917,0.06962894648313522,0.22264555096626282,0.006998121738433838,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:37:27,68,0.07891537249088287,0.08681057393550873,0.07902941863285377,0.2809188137905033,0.07891537994146347,0.24162299931049347,0.009939372539520264,0.29463634184449944,0.08681057393550873,0.256813108921051,-0.010906457901000977,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:37:30,69,0.081871397793293,0.0749666765332222,0.08192693861201406,0.2861317839620286,0.081871397793293,0.247694194316864,0.008476614952087402,0.27380041833905516,0.0749666690826416,0.23248404264450073,0.0013730525970458984,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:37:36,70,0.07902033627033234,0.08638868480920792,0.0789036216563545,0.28110558722923584,0.07902035117149353,0.24133281409740448,0.007693290710449219,0.29391952097335744,0.08638868480920792,0.25797390937805176,0.007057249546051025,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:37:38,71,0.08266681432723999,0.07177910208702087,0.08257506625959649,0.28751835919930296,0.0826668068766594,0.24955764412879944,0.006347835063934326,0.26791623604701803,0.07177910953760147,0.22502686083316803,-0.006012916564941406,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:37:43,73,0.08007364720106125,0.08216752111911774,0.07979685388272628,0.28297286044863146,0.08007363975048065,0.24312324821949005,0.007804214954376221,0.2866487635915026,0.08216751366853714,0.2508050799369812,-0.002513408660888672,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:37:53,74,0.0787346288561821,0.08753237128257751,0.07888009352609515,0.28059691526490826,0.0787346288561821,0.24171525239944458,0.00846940279006958,0.29585868895808504,0.08753236383199692,0.25644198060035706,0.0073203444480896,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:37:55,75,0.07990088313817978,0.08285833150148392,0.07980423925910146,0.28266744265687865,0.07990088313817978,0.24415460228919983,0.009473919868469238,0.2878512186024289,0.08285832405090332,0.2466728538274765,-0.018318533897399902,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:38:05,80,0.08068516105413437,0.07971512526273727,0.0806708758813329,0.28405133524441384,0.08068516105413437,0.24509231746196747,0.007917940616607666,0.2823386712137345,0.07971512526273727,0.24291349947452545,-0.002714872360229492,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:38:37,95,0.08110625296831131,0.07802387326955795,0.08095547273987905,0.28479158259634485,0.08110624551773071,0.24638116359710693,0.006462216377258301,0.27932753761410267,0.07802387326955795,0.23774182796478271,0.008204996585845947,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:38:45,99,0.08041699230670929,0.08078537881374359,0.08042326365830377,0.28357888647804635,0.08041698485612869,0.24477404356002808,0.007458090782165527,0.28422768833057693,0.08078537881374359,0.24418166279792786,-0.01877295970916748,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:38:47,100,0.08072604238986969,0.07954380661249161,0.08065936998464168,0.28412328730653125,0.08072604238986969,0.2443123459815979,0.008545219898223877,0.28203510271225285,0.07954379916191101,0.2460307776927948,0.000687718391418457,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:38:50,102,0.08129093796014786,0.07728226482868195,0.08133224677294493,0.2851156440982628,0.08129093050956726,0.24533399939537048,0.006535172462463379,0.2779968657702841,0.07728225737810135,0.2419365495443344,0.012724041938781738,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:38:55,104,0.08110813051462173,0.07801366597414017,0.08091385725419968,0.28479489200935776,0.08110813051462173,0.24555084109306335,0.00709301233291626,0.27930925248469585,0.07801365852355957,0.24106772243976593,0.010344982147216797,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:38:59,106,0.07830606400966644,0.08923892676830292,0.07857099334942177,0.2798322068841727,0.07830606400966644,0.24066077172756195,0.00803297758102417,0.29872887652428937,0.08923894166946411,0.2606599032878876,0.008094310760498047,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:39:03,108,0.08054156601428986,0.08028213679790497,0.08020586544880642,0.2837984602042264,0.08054156601428986,0.24515242874622345,0.007376551628112793,0.28334102561737323,0.08028213679790497,0.24266037344932556,0.010777294635772705,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:39:05,109,0.08185403048992157,0.07502450048923492,0.08196482111234218,0.28610143391797527,0.08185403048992157,0.24758587777614594,0.009072840213775635,0.27390599306815894,0.07502449303865433,0.23291034996509552,-0.006737232208251953,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:39:07,110,0.08226890861988068,0.07336217164993286,0.08216868432937191,0.28682557176772205,0.08226890861988068,0.24881324172019958,0.007257699966430664,0.2708545349454453,0.07336217910051346,0.22799265384674072,0.0025128722190856934,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:39:09,111,0.0780729427933693,0.09017042815685272,0.07774390330305322,0.27941537223987856,0.07807295024394989,0.2405059039592743,0.0072841644287109375,0.30028391258416215,0.09017042815685272,0.26127752661705017,0.010034739971160889,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:39:17,115,0.07951869070529938,0.08437987416982651,0.07961429840652272,0.2819905861997868,0.07951869070529938,0.24409238994121552,0.01006084680557251,0.2904821408793086,0.08437987416982651,0.24689830839633942,0.0006946921348571777,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:39:19,116,0.0794885903596878,0.08449725806713104,0.07961213937960566,0.2819372099593947,0.0794885903596878,0.2425709217786789,0.007229626178741455,0.29068409513760785,0.08449724316596985,0.25299492478370667,0.012112021446228027,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:39:29,121,0.08234269171953201,0.07306144386529922,0.08211226273560897,0.2869541630984503,0.08234269171953201,0.24811986088752747,0.007610976696014404,0.27029880477963497,0.07306144386529922,0.23076602816581726,-0.017767667770385742,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:39:33,123,0.07973509281873703,0.08350840955972672,0.07991940526990221,0.28237403000052436,0.07973509281873703,0.24271321296691895,0.009022831916809082,0.28897821641038396,0.08350840955972672,0.25242745876312256,0.002638876438140869,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:39:35,124,0.0803958997130394,0.08086029440164566,0.08031887807883323,0.28354172032281244,0.08039590716362,0.24357008934020996,0.005440115928649902,0.28435943267467856,0.08086028695106506,0.2489892989397049,0.01931864023208618,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:39:47,129,0.08231084793806076,0.07318832725286484,0.082406219211407,0.286898671900134,0.08231084793806076,0.24710695445537567,0.005682826042175293,0.2705334124518908,0.07318832725286484,0.2348199188709259,0.016814827919006348,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:39:49,130,0.08015497773885727,0.08182448893785477,0.0805155005538836,0.2831165312875189,0.08015497028827667,0.24425466358661652,0.009025096893310547,0.28604978847619195,0.08182448148727417,0.24624890089035034,0.002170264720916748,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:39:56,134,0.08052707463502884,0.08033115416765213,0.08056643311865627,0.28377292794597025,0.08052707463502884,0.24505513906478882,0.008973181247711182,0.2834274850230495,0.08033113926649094,0.24304483830928802,0.0042403340339660645,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:05,138,0.08083021640777588,0.0791158601641655,0.08081486579030753,0.28430655357866075,0.08083021640777588,0.24695901572704315,0.008552193641662598,0.28127540367686776,0.0791158527135849,0.23541317880153656,0.005381762981414795,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:07,139,0.07844740152359009,0.08866086602210999,0.0787179772160016,0.28008463278728823,0.07844740152359009,0.2402288317680359,0.010207653045654297,0.29775974546958156,0.08866086602210999,0.2623746395111084,-0.0020182132720947266,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:12,142,0.0791877806186676,0.08569438755512238,0.0793173850979656,0.2814032216732548,0.079187773168087,0.24233999848365784,0.005665183067321777,0.29273603733589476,0.08569438755512238,0.2539144456386566,0.008198440074920654,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:17,144,0.0800895243883133,0.08208101987838745,0.08001445432892068,0.2830009133160752,0.0800895169377327,0.24358712136745453,0.007818102836608887,0.28649784018000357,0.08208101242780685,0.24892200529575348,0.009929835796356201,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:19,145,0.07963220775127411,0.08391348272562027,0.07965944670140743,0.2821917792932557,0.07963220030069351,0.24264410138130188,0.007620632648468018,0.2896782271332101,0.08391347527503967,0.25269705057144165,-0.00522160530090332,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:21,146,0.08390464633703232,0.06679468601942062,0.08393354249419643,0.28966298751658337,0.08390464633703232,0.251470148563385,0.009464800357818604,0.25844667925787057,0.06679468601942062,0.2173376977443695,0.0022957921028137207,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:27,149,0.07987203449010849,0.08294974267482758,0.07970053880708293,0.2826164087417935,0.07987203449010849,0.2431136518716812,0.00788038969039917,0.28800995681442504,0.08294973522424698,0.25081485509872437,0.006445109844207764,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:29,150,0.08059821277856827,0.08004123717546463,0.08055187077261508,0.2838982437046208,0.08059821277856827,0.24501001834869385,0.007615566253662109,0.28291560079900974,0.08004123717546463,0.2432163804769516,0.0046805739402771,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:33,152,0.08032576739788055,0.08113216608762741,0.08067058876622468,0.2834180082455604,0.08032576739788055,0.24583280086517334,0.007084310054779053,0.28483707384581597,0.08113215863704681,0.2399204522371292,-0.005696415901184082,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:35,153,0.08107202500104904,0.07814200222492218,0.08110994084272533,0.28473149632776673,0.08107202500104904,0.24597732722759247,0.006399035453796387,0.2795389233639973,0.07814200967550278,0.2393396645784378,0.013051033020019531,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:41,156,0.07856403291225433,0.08818968385457993,0.07836903373245149,0.28029276286100274,0.07856403291225433,0.2402585744857788,0.00843590497970581,0.2969674794562191,0.08818968385457993,0.2622484266757965,0.00777280330657959,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:49,160,0.08070429414510727,0.07961488515138626,0.08068114903289825,0.28408499906634754,0.08070428669452667,0.24585187435150146,0.006667971611022949,0.2821610846676162,0.07961487770080566,0.23983900249004364,0.013335943222045898,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:54,162,0.07988500595092773,0.08289802074432373,0.07978718081722036,0.2826393566913988,0.07988500595092773,0.2425268143415451,0.009586989879608154,0.2879201638376926,0.08289802074432373,0.2531529664993286,0.003073275089263916,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:57,164,0.07961981743574142,0.08395873010158539,0.07979851508280261,0.28216982472468743,0.07961980998516083,0.24378909170627594,0.0061814188957214355,0.289756328837845,0.08395873010158539,0.24809540808200836,0.015872180461883545,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:40:59,165,0.08058377355337143,0.08009578287601471,0.08056863166857511,0.2838728122828451,0.08058377355337143,0.24536007642745972,0.007560789585113525,0.28301198362616153,0.08009578287601471,0.2418055534362793,0.0024909377098083496,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:41:06,168,0.0816662460565567,0.07575774192810059,0.08163783255731688,0.28577308044519745,0.0816662535071373,0.24660387635231018,0.00698542594909668,0.2752412431451736,0.07575774192810059,0.2368192970752716,0.00531768798828125,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:41:10,170,0.08025230467319489,0.08142242580652237,0.08051935937255622,0.2832883640791028,0.08025229722261429,0.24375174939632416,0.007725238800048828,0.2853461639081608,0.08142243325710297,0.24824021756649017,0.010364055633544922,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:41:12,171,0.08038430660963058,0.08089234679937363,0.08038734057918191,0.28352126306439623,0.08038430660963058,0.2441243827342987,0.009533882141113281,0.2844157991381168,0.08089234679937363,0.24674995243549347,0.0025681257247924805,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:41:16,173,0.07917100191116333,0.08575297147035599,0.07937087797326967,0.28137342076174027,0.07917100191116333,0.24213668704032898,0.007963180541992188,0.29283609565922125,0.08575297892093658,0.2547053098678589,0.009458005428314209,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:41:22,176,0.07843887805938721,0.0886852815747261,0.07832192946225405,0.2800694165013153,0.07843887805938721,0.2416526973247528,0.008198320865631104,0.29780072888451015,0.08868527412414551,0.25664660334587097,0.0018576383590698242,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:41:28,179,0.08092684298753738,0.07871747761964798,0.08086958281928674,0.2844764366121338,0.08092684298753738,0.24686382710933685,0.008101105690002441,0.28056633826791727,0.07871747016906738,0.23577238619327545,0.009091615676879883,633,fedopt,client_7,lstm,0.001,32
2025-10-31 19:41:30,180,0.07978340238332748,0.083297960460186,0.08000472747953609,0.2824595588457354,0.07978340238332748,0.24350592494010925,0.008316576480865479,0.2886138604782972,0.083297960460186,0.24922767281532288,-0.026371240615844727,633,fedopt,client_7,lstm,0.001,32
