timestamp,client_id,algorithm,total_rounds,final_train_loss,final_val_loss,final_test_loss,final_train_rmse,final_val_rmse,final_test_rmse,final_train_r2,final_val_r2,final_test_r2,avg_train_loss,std_train_loss,avg_val_loss,std_val_loss,avg_test_loss,std_test_loss,avg_train_rmse,std_train_rmse,avg_val_rmse,std_val_rmse,avg_test_rmse,std_test_rmse,avg_train_r2,std_train_r2,avg_val_r2,std_val_r2,avg_test_r2,std_test_r2,best_round,best_test_r2
2025-10-28 22:11:37,client_5,fedavg,10,6799.86376953125,6665.853515625,7112.373046875,82.46128945033846,81.6446784280825,84.33488919276678,-0.008429646492004395,-0.005223274230957031,-0.08016932010650635,6915.339626736111,171.8554584226504,6763.64111328125,148.2762013420803,7169.19033203125,130.41194968343754,83.15222144748456,1.023516769600747,82.23650693233705,0.8933009545816141,84.66759113001048,0.7677512154796337,-0.025554776191711426,0.02548642634208337,-0.019969860712687176,0.02236033761276137,-0.08879823684692383,0.019805898410617286,0,-0.061479806900024414
