timestamp,round,train_loss,val_loss,avg_epoch_loss,train_rmse,train_mse,train_mae,train_r2,val_rmse,val_mse,val_mae,val_r2,samples,algorithm,client_id
2025-10-28 22:08:02,0,14471.763671875,14095.330078125,20036.29028879413,120.29863962369858,0,0,-0.0480884313583374,118.72375532354509,0,0,-0.04645657539367676,4192,fedavg,client_10
2025-10-28 22:08:26,0,14586.2646484375,14219.8212890625,15289.196139968988,120.7736050297208,0,0,-0.05638086795806885,119.24689215682939,0,0,-0.05569899082183838,4192,fedavg,client_10
2025-10-28 22:08:49,0,14881.841796875,14514.2861328125,14847.235280743082,121.99115458456404,0,0,-0.07778751850128174,120.47525112159965,0,0,-0.0775604248046875,4192,fedavg,client_10
2025-10-28 22:09:12,0,14265.287109375,13895.31640625,14853.47156041269,119.4373732665471,0,0,-0.0331348180770874,117.87838840569971,0,0,-0.03160715103149414,4192,fedavg,client_10
2025-10-28 22:09:36,0,14001.244140625,13628.2451171875,14659.491102844704,118.32685299890723,0,0,-0.01401209831237793,116.74006666120462,0,0,-0.011779427528381348,4192,fedavg,client_10
2025-10-28 22:10:01,0,14433.4404296875,14064.1728515625,14747.64671919728,120.13925432466901,0,0,-0.04531300067901611,118.5924654080625,0,0,-0.0441434383392334,4192,fedavg,client_10
2025-10-28 22:10:24,0,14306.5537109375,13933.6337890625,14682.526031727099,119.6100067341253,0,0,-0.03612351417541504,118.04081408166626,0,0,-0.034452080726623535,4192,fedavg,client_10
2025-10-28 22:10:47,0,14364.25,13990.9658203125,14606.917853202529,119.8509531733582,0,0,-0.04030203819274902,118.28341312420986,0,0,-0.03870844841003418,4192,fedavg,client_10
2025-10-28 22:11:10,0,14204.1865234375,13832.3515625,14665.268297501192,119.18132194266012,0,0,-0.028709769248962402,117.61101388023785,0,0,-0.026932597160339355,4192,fedavg,client_10
2025-10-28 22:11:34,0,14265.2021484375,13883.9638671875,14468.225723848998,119.4370216827157,0,0,-0.03312873840332031,117.83022910367696,0,0,-0.030764341354370117,4192,fedavg,client_10
