timestamp,client_id,algorithm,total_rounds,final_train_loss,final_val_loss,final_test_loss,final_train_rmse,final_val_rmse,final_test_rmse,final_train_r2,final_val_r2,final_test_r2,avg_train_loss,std_train_loss,avg_val_loss,std_val_loss,avg_test_loss,std_test_loss,avg_train_rmse,std_train_rmse,avg_val_rmse,std_val_rmse,avg_test_rmse,std_test_rmse,avg_train_r2,std_train_r2,avg_val_r2,std_val_r2,avg_test_r2,std_test_r2,best_round,best_test_r2
2025-10-28 22:11:37,client_0,fedavg,10,6901.146484375,7100.92333984375,7023.7666015625,83.07314230638113,84.26697367036803,83.80791782310159,-0.06992101669311523,-0.06553792953491211,-0.0861351490020752,6850.121039496527,127.03987493060473,7053.094021267361,124.5271586504801,7077.589208984375,111.05137181601597,82.76190751253893,0.766760325245326,83.97943336097643,0.7408060722506871,84.12583154846637,0.6586514615567377,-0.062010222011142306,0.01969562576406998,-0.05836088127560086,0.018686080888078344,-0.09445806741714477,0.017172658735452435,0,-0.06911396980285645
