timestamp,client_id,algorithm,total_rounds,final_train_loss,final_val_loss,final_test_loss,final_train_rmse,final_val_rmse,final_test_rmse,final_train_r2,final_val_r2,final_test_r2,avg_train_loss,std_train_loss,avg_val_loss,std_val_loss,avg_test_loss,std_test_loss,avg_train_rmse,std_train_rmse,avg_val_rmse,std_val_rmse,avg_test_rmse,std_test_rmse,avg_train_r2,std_train_r2,avg_val_r2,std_val_r2,avg_test_r2,std_test_r2,best_round,best_test_r2
2025-10-28 22:11:37,client_21,fedavg,10,7088.9462890625,7219.20751953125,8204.7939453125,84.19588337527999,84.9659197533414,90.58031764855156,-0.003795146942138672,-0.01085197925567627,-0.13272809982299805,7087.888129340277,7.154174057312742,7195.162814670139,30.129652529440786,8279.942529296875,195.56972155016197,84.18958722235125,0.042472788326967166,84.8241181845043,0.17753203661201414,90.98790282429238,1.0696572302613006,-0.00364530086517334,0.0010129959733521249,-0.007485151290893555,0.004218819298506447,-0.14310280084609986,0.02699969051762528,0,-0.10728609561920166
