timestamp,client_id,algorithm,total_rounds,final_train_loss,final_val_loss,final_test_loss,final_train_rmse,final_val_rmse,final_test_rmse,final_train_r2,final_val_r2,final_test_r2,avg_train_loss,std_train_loss,avg_val_loss,std_val_loss,avg_test_loss,std_test_loss,avg_train_rmse,std_train_rmse,avg_val_rmse,std_val_rmse,avg_test_rmse,std_test_rmse,avg_train_r2,std_train_r2,avg_val_r2,std_val_r2,avg_test_r2,std_test_r2,best_round,best_test_r2
2025-10-28 22:11:37,client_19,fedavg,10,6767.6591796875,6727.2685546875,6812.4580078125,82.26578377240139,82.01992779006514,82.53760979850337,-0.09264934062957764,-0.1106187105178833,-0.09388160705566406,6532.430712890625,142.12728642500025,6469.358447265625,158.29872483209337,6870.707177734375,121.17604004442316,80.81868839846013,0.8776500527573067,80.42632705808442,0.9821691200656513,82.8865219918525,0.7291097313862115,-0.05467139482498169,0.02294665888679158,-0.06803978681564331,0.026133892244693768,-0.10323483943939209,0.01945735992060616,0,-0.07516932487487793
