timestamp,round,train_loss,val_loss,avg_epoch_loss,train_rmse,train_mse,train_mae,train_r2,val_rmse,val_mse,val_mae,val_r2,samples,algorithm,client_id
2025-10-28 21:49:23,0,5762.3544921875,5707.9482421875,7507.600923978365,75.91017705465289,0,0,-0.11856579780578613,75.55096776659283,0,0,-0.1257721185684204,3300,fedavg,client_10
2025-10-28 21:49:47,0,5619.201171875,5560.5234375,6142.884392371545,74.96133117731435,0,0,-0.09077727794647217,74.56892064245834,0,0,-0.09669578075408936,3300,fedavg,client_10
2025-10-28 21:50:09,0,5499.33642578125,5440.95458984375,5818.915625939002,74.1575076273468,0,0,-0.06750941276550293,73.76282661235095,0,0,-0.07311320304870605,3300,fedavg,client_10
2025-10-28 21:50:31,0,5316.13916015625,5252.09033203125,5694.820134089543,72.91185884447228,0,0,-0.031948089599609375,72.4713069568312,0,0,-0.03586375713348389,3300,fedavg,client_10
2025-10-28 21:50:57,0,5347.7236328125,5285.09765625,5659.6988525390625,73.12813161029413,0,0,-0.038079142570495605,72.6986737703567,0,0,-0.0423736572265625,3300,fedavg,client_10
2025-10-28 21:51:20,0,5161.8662109375,5090.66943359375,5620.402756911058,71.84612871225212,0,0,-0.002001166343688965,71.34892734718406,0,0,-0.004026889801025391,3300,fedavg,client_10
2025-10-28 21:51:45,0,5336.40625,5275.94140625,5684.260852520282,73.0507101265963,0,0,-0.03588223457336426,72.63567585043867,0,0,-0.040567874908447266,3300,fedavg,client_10
2025-10-28 21:52:08,0,5243.65771484375,5178.91943359375,5590.327815129207,72.41310795101258,0,0,-0.017878293991088867,71.96470624766351,0,0,-0.02143228054046631,3300,fedavg,client_10
2025-10-28 21:52:33,0,5213.1552734375,5145.4228515625,5555.0410883976865,72.2021833010436,0,0,-0.011957168579101562,71.7316028788044,0,0,-0.014825820922851562,3300,fedavg,client_10
2025-10-28 21:52:56,0,5189.6162109375,5123.37158203125,5571.476233849158,72.0389909072684,0,0,-0.007387995719909668,71.57773104835924,0,0,-0.01047670841217041,3300,fedavg,client_10
