timestamp,client_id,algorithm,total_rounds,final_train_loss,final_val_loss,final_test_loss,final_train_rmse,final_val_rmse,final_test_rmse,final_train_r2,final_val_r2,final_test_r2,avg_train_loss,std_train_loss,avg_val_loss,std_val_loss,avg_test_loss,std_test_loss,avg_train_rmse,std_train_rmse,avg_val_rmse,std_val_rmse,avg_test_rmse,std_test_rmse,avg_train_r2,std_train_r2,avg_val_r2,std_val_r2,avg_test_r2,std_test_r2,best_round,best_test_r2
2025-10-28 22:11:37,client_15,fedavg,10,8409.6953125,7650.85302734375,6794.4013671875,91.70439091177695,87.46915471949954,82.42815882444239,-0.18794023990631104,-0.1329885721206665,-0.06894195079803467,8236.506103515625,166.13996905162645,7510.129296875,131.88278013914245,6846.206494140625,116.24372216930966,90.75059129416361,0.9144318558819039,86.65766905344499,0.7602205201315676,82.73884090540534,0.7004299496737284,-0.1634758472442627,0.02346862091285158,-0.11214931011199951,0.019530109443985404,-0.07709228992462158,0.01828826940113545,0,-0.051979660987854004
