timestamp,round,train_loss,val_loss,avg_epoch_loss,train_rmse,train_mse,train_mae,train_r2,val_rmse,val_mse,val_mae,val_r2,samples,algorithm,client_id
2025-10-28 21:59:19,0,7618.9716796875,7688.12744140625,15349.580449567522,87.28672109598057,0,0,-0.3050723075866699,87.68196759543122,0,0,-0.2849550247192383,4469,fedprox,client_17
2025-10-28 21:59:42,0,6391.95263671875,6467.75048828125,7224.307620675223,79.94968815898378,0,0,-0.09489321708679199,80.42232580746003,0,0,-0.08098733425140381,4469,fedprox,client_17
2025-10-28 22:00:07,0,6445.73291015625,6530.2568359375,6622.308387974331,80.28532188486417,0,0,-0.10410535335540771,80.81000455350501,0,0,-0.09143435955047607,4469,fedprox,client_17
2025-10-28 22:00:30,0,6135.5146484375,6239.18701171875,6613.502542550224,78.32952603225364,0,0,-0.05096733570098877,78.98852146633395,0,0,-0.042786359786987305,4469,fedprox,client_17
2025-10-28 22:00:55,0,6269.78759765625,6366.74609375,6613.453918457031,79.18199036180039,0,0,-0.07396721839904785,79.79188628668645,0,0,-0.06410574913024902,4469,fedprox,client_17
2025-10-28 22:01:19,0,6134.43603515625,6239.1025390625,6444.120155552456,78.32263751224802,0,0,-0.05078244209289551,78.98798674976626,0,0,-0.04277217388153076,4469,fedprox,client_17
2025-10-28 22:01:43,0,5907.2353515625,6009.18994140625,6413.052654157366,76.85853799859356,0,0,-0.011864662170410156,77.518968192872,0,0,-0.004346013069152832,4469,fedprox,client_17
2025-10-28 22:02:06,0,6123.84619140625,6211.2099609375,6380.3945260184155,78.25500121298158,0,0,-0.04896843433380127,78.81123611199104,0,0,-0.03811061382293701,4469,fedprox,client_17
2025-10-28 22:02:30,0,5904.43310546875,6011.515625,6329.554178292411,76.84030911877404,0,0,-0.011384844779968262,77.53396433176883,0,0,-0.004734516143798828,4469,fedprox,client_17
2025-10-28 22:02:55,0,5955.60302734375,6063.4248046875,6372.980878557478,77.17255358833054,0,0,-0.020149827003479004,77.86799288800405,0,0,-0.013410329818725586,4469,fedprox,client_17
