timestamp,round,fold,train_loss,val_loss,rmse,mse,mae,r2,client_id
2025-10-28 21:49:23,0,1,6400.494140625,6474.244140625,80.46268787845084,6474.244140625,65.0934829711914,-0.042589426040649414,client_21
2025-10-28 21:49:23,0,2,6908.6171875,8093.2705078125,89.96260616396404,8093.2705078125,71.64583587646484,-0.24890434741973877,client_21
2025-10-28 21:49:23,0,3,6537.73828125,6162.6904296875,78.50280212454999,6162.68994140625,63.20594787597656,-0.041440486907958984,client_21
2025-10-28 21:49:23,0,4,6527.00244140625,6296.7392578125,79.35199592834763,6296.7392578125,63.96367645263672,-0.05546092987060547,client_21
2025-10-28 21:49:23,0,5,6380.45703125,5956.45654296875,77.1780833071718,5956.45654296875,62.87748336791992,-0.04345357418060303,client_21
2025-10-28 21:49:44,0,1,6287.1953125,6379.0654296875,79.86905176404375,6379.0654296875,64.94139862060547,-0.027262091636657715,client_21
2025-10-28 21:49:44,0,2,6777.46875,7922.78125,89.01001194563733,7922.7822265625,71.01181030273438,-0.22259557247161865,client_21
2025-10-28 21:49:44,0,3,6310.19775390625,6001.1533203125,77.4671112170352,6001.1533203125,62.95927047729492,-0.014142155647277832,client_21
2025-10-28 21:49:44,0,4,6474.46533203125,6257.037109375,79.10143557088581,6257.037109375,63.844688415527344,-0.048806071281433105,client_21
2025-10-28 21:49:44,0,5,6210.806640625,5795.03466796875,76.12512507686769,5795.03466796875,62.388832092285156,-0.015175580978393555,client_21
2025-10-28 21:50:10,0,1,6175.5087890625,6292.08935546875,79.3226851468497,6292.08837890625,64.85328674316406,-0.013255715370178223,client_21
2025-10-28 21:50:10,0,2,6366.66796875,7325.0595703125,85.58656185589243,7325.0595703125,68.76154327392578,-0.13035869598388672,client_21
2025-10-28 21:50:10,0,3,6179.173828125,5925.94287109375,76.98014912544012,5925.943359375,62.938480377197266,-0.0014324188232421875,client_21
2025-10-28 21:50:10,0,4,6236.4833984375,6064.6162109375,77.87564581393531,6064.6162109375,63.40242004394531,-0.016552329063415527,client_21
2025-10-28 21:50:10,0,5,6162.72900390625,5732.6015625,75.71394885211872,5732.60205078125,62.11585235595703,-0.004238605499267578,client_21
2025-10-28 21:50:33,0,1,6047.783203125,6213.63916015625,78.82663681697323,6213.638671875,65.02401733398438,-0.0006223917007446289,client_21
2025-10-28 21:50:33,0,2,6464.958984375,7494.50537109375,86.57081131128291,7494.50537109375,69.43932342529297,-0.15650653839111328,client_21
2025-10-28 21:50:33,0,3,6126.73828125,5973.505859375,77.28845877215433,5973.505859375,63.86709213256836,-0.009469985961914062,client_21
2025-10-28 21:50:33,0,4,6221.03564453125,6046.2841796875,77.7578560641142,6046.2841796875,63.44057846069336,-0.01347959041595459,client_21
2025-10-28 21:50:33,0,5,6262.880859375,5834.97998046875,76.3870406578809,5834.97998046875,62.455467224121094,-0.022173285484313965,client_21
2025-10-28 21:50:59,0,1,6038.50341796875,6208.3955078125,78.79337223277412,6208.3955078125,64.97515106201172,0.0002219080924987793,client_21
2025-10-28 21:50:59,0,2,6180.75732421875,7076.7568359375,84.12345605938334,7076.755859375,67.99335479736328,-0.0920419692993164,client_21
2025-10-28 21:50:59,0,3,6348.43994140625,6033.7041015625,77.67692129302307,6033.7041015625,62.943355560302734,-0.019642949104309082,client_21
2025-10-28 21:50:59,0,4,6276.875,6088.17333984375,78.02674759237213,6088.17333984375,63.38308334350586,-0.020501017570495605,client_21
2025-10-28 21:50:59,0,5,6183.8388671875,5748.40673828125,75.81824805600067,5748.40673828125,62.135108947753906,-0.0070073604583740234,client_21
2025-10-28 21:51:25,0,1,6061.61865234375,6219.21728515625,78.86201420935335,6219.21728515625,65.02511596679688,-0.0015207529067993164,client_21
2025-10-28 21:51:25,0,2,6193.51611328125,7094.97265625,84.23166065233428,7094.97265625,68.01029205322266,-0.09485304355621338,client_21
2025-10-28 21:51:25,0,3,6325.4560546875,6013.251953125,77.54516073311731,6013.251953125,62.98417663574219,-0.01618671417236328,client_21
2025-10-28 21:51:25,0,4,6230.06591796875,6052.80126953125,77.79975108913428,6052.80126953125,63.349082946777344,-0.01457202434539795,client_21
2025-10-28 21:51:25,0,5,6220.00341796875,5782.13330078125,76.04033995703367,5782.13330078125,62.24241256713867,-0.012915611267089844,client_21
2025-10-28 21:51:48,0,1,6025.5751953125,6209.873046875,78.80274151520682,6209.8720703125,65.14805603027344,-1.5854835510253906e-05,client_21
2025-10-28 21:51:48,0,2,6019.6767578125,6764.39990234375,82.24597788892932,6764.40087890625,66.87854766845703,-0.04384124279022217,client_21
2025-10-28 21:51:48,0,3,6099.0810546875,5924.28125,76.96935266714928,5924.28125,63.40845489501953,-0.0011515617370605469,client_21
2025-10-28 21:51:48,0,4,6113.6552734375,5977.50390625,77.31431889533788,5977.50390625,63.46135330200195,-0.0019506216049194336,client_21
