timestamp,client_id,algorithm,total_rounds,final_train_loss,final_val_loss,final_test_loss,final_train_rmse,final_val_rmse,final_test_rmse,final_train_r2,final_val_r2,final_test_r2,avg_train_loss,std_train_loss,avg_val_loss,std_val_loss,avg_test_loss,std_test_loss,avg_train_rmse,std_train_rmse,avg_val_rmse,std_val_rmse,avg_test_rmse,std_test_rmse,avg_train_r2,std_train_r2,avg_val_r2,std_val_r2,avg_test_r2,std_test_r2,best_round,best_test_r2
2025-10-28 22:11:37,client_18,fedavg,10,8475.611328125,8885.150390625,9630.9833984375,92.06308872011356,94.2610756920639,98.13757383610775,-0.07100129127502441,-0.09247493743896484,-0.08975958824157715,8490.48759765625,149.5420644531777,8902.8345703125,174.3082515277875,9702.15498046875,207.52337379119405,92.14027916282163,0.8106413455089614,94.35032135766252,0.9227296561348496,98.49394198969567,1.0480789357037885,-0.07288099527359009,0.018896506218370978,-0.09464927911758422,0.02143206025567229,-0.09781277179718018,0.023481570407411136,0,-0.06872951984405518
