timestamp,round,train_loss,val_loss,avg_epoch_loss,train_rmse,train_mse,train_mae,train_r2,val_rmse,val_mse,val_mae,val_r2,samples,algorithm,client_id
2025-10-28 22:08:00,0,6926.478515625,6468.61083984375,12432.652877242477,83.22546795077214,0,0,-0.020920395851135254,80.42767762483882,0,0,-0.010021090507507324,3444,fedavg,client_3
2025-10-28 22:08:25,0,7572.10107421875,6959.59716796875,7838.93303765191,87.01782605179959,0,0,-0.1160813570022583,83.42420013382657,0,0,-0.08668458461761475,3444,fedavg,client_3
2025-10-28 22:08:46,0,7139.60107421875,6592.43701171875,7535.522953739873,84.49615722586147,0,0,-0.05233323574066162,81.19382372889424,0,0,-0.029355525970458984,3444,fedavg,client_3
2025-10-28 22:09:11,0,6937.65380859375,6465.0888671875,7346.68098506221,83.2925795530055,0,0,-0.0225675106048584,80.40577632973579,0,0,-0.00947105884552002,3444,fedavg,client_3
2025-10-28 22:09:35,0,6933.77099609375,6464.583984375,7340.216256600839,83.26926801704066,0,0,-0.021995186805725098,80.40263971199111,0,0,-0.009392380714416504,3444,fedavg,client_3
2025-10-28 22:09:58,0,7013.92578125,6516.8701171875,7547.106309678819,83.74918376467916,0,0,-0.033809542655944824,80.727130686692,0,0,-0.017556190490722656,3444,fedavg,client_3
2025-10-28 22:10:22,0,7030.57861328125,6524.07421875,7509.108475296585,83.84855150712951,0,0,-0.03626418113708496,80.77174146166467,0,0,-0.01868116855621338,3444,fedavg,client_3
2025-10-28 22:10:44,0,7046.62255859375,6540.3564453125,7309.7140706380205,83.9441633384582,0,0,-0.03862881660461426,80.87247025603027,0,0,-0.02122354507446289,3444,fedavg,client_3
2025-10-28 22:11:05,0,7090.4931640625,6573.45458984375,7425.045559353299,84.20506904185608,0,0,-0.045095205307006836,81.0768437338538,0,0,-0.02639162540435791,3444,fedavg,client_3
2025-10-28 22:11:32,0,7181.6064453125,6640.6181640625,7325.018326370804,84.74435937165671,0,0,-0.05852460861206055,81.4899851256659,0,0,-0.03687846660614014,3444,fedavg,client_3
