timestamp,round,train_loss,val_loss,avg_epoch_loss,train_rmse,train_mse,train_mae,train_r2,val_rmse,val_mse,val_mae,val_r2,samples,algorithm,client_id
2025-10-28 21:59:18,0,7292.892578125,7576.716796875,16866.584674009344,85.39844000148656,0,0,-0.3732030391693115,87.04434091402065,0,0,-0.31690526008605957,3103,fedprox,client_24
2025-10-28 21:59:43,0,6244.986328125,6569.3857421875,6952.6239680654,79.0252258973361,0,0,-0.17588913440704346,81.05174731113142,0,0,-0.1418215036392212,3103,fedprox,client_24
2025-10-28 22:00:06,0,6020.62646484375,6360.64453125,6302.965347132732,77.59269595035187,0,0,-0.1336437463760376,79.75364595408006,0,0,-0.10554027557373047,3103,fedprox,client_24
2025-10-28 22:00:29,0,6214.4384765625,6544.1640625,5967.576597233408,78.83170984167792,0,0,-0.1701371669769287,80.89601374024866,0,0,-0.13743793964385986,3103,fedprox,client_24
2025-10-28 22:00:54,0,5711.20654296875,6073.03173828125,5940.058173425419,75.57252505354542,0,0,-0.07538199424743652,77.92965891290203,0,0,-0.055550575256347656,3103,fedprox,client_24
2025-10-28 22:01:18,0,5884.8525390625,6238.396484375,5969.740501167848,76.71279253854927,0,0,-0.1080784797668457,78.98351724311694,0,0,-0.08429241180419922,3103,fedprox,client_24
2025-10-28 22:01:41,0,5693.35595703125,6057.7119140625,5829.327709709246,75.45433027355853,0,0,-0.07202088832855225,77.83130420378744,0,0,-0.052887797355651855,3103,fedprox,client_24
2025-10-28 22:02:06,0,5853.55615234375,6207.04736328125,5778.66838152384,76.50853646714039,0,0,-0.10218548774719238,78.78482302984345,0,0,-0.07884383201599121,3103,fedprox,client_24
2025-10-28 22:02:30,0,5677.93359375,6045.29150390625,5748.540930049936,75.35206429654068,0,0,-0.06911695003509521,77.7514758199965,0,0,-0.05072903633117676,3103,fedprox,client_24
2025-10-28 22:02:54,0,5507.376953125,5899.64453125,5760.180593588918,74.21170361287362,0,0,-0.03700220584869385,76.80914353935995,0,0,-0.025414109230041504,3103,fedprox,client_24
