timestamp,round,train_loss,val_loss,avg_epoch_loss,train_rmse,train_mse,train_mae,train_r2,val_rmse,val_mse,val_mae,val_r2,samples,algorithm,client_id
2025-10-28 21:39:32,0,6929.341796875,7008.880859375,34495.51881626674,83.24266812683865,0,0,-0.003115057945251465,83.71905620044788,0,0,-0.0028383731842041016,4456,fedavg,client_9
2025-10-28 21:39:54,0,7178.5224609375,7243.53955078125,9890.672513253348,84.7261616086643,0,0,-0.03918731212615967,85.1089863103847,0,0,-0.03641378879547119,4456,fedavg,client_9
2025-10-28 21:40:19,0,7124.9404296875,7195.1474609375,8146.450502232143,84.40936510819608,0,0,-0.031430602073669434,84.82421794050771,0,0,-0.029489874839782715,4456,fedavg,client_9
2025-10-28 21:40:41,0,7079.0859375,7151.96435546875,7796.949173409598,84.13730407791778,0,0,-0.02479255199432373,84.56928730614176,0,0,-0.02331101894378662,4456,fedavg,client_9
2025-10-28 21:41:07,0,7105.974609375,7178.4072265625,7718.803292410715,84.29694595687468,0,0,-0.02868509292602539,84.72547580273599,0,0,-0.027094364166259766,4456,fedavg,client_9
2025-10-28 21:41:28,0,6927.888671875,7016.11181640625,7710.281469726562,83.23393942302022,0,0,-0.002904653549194336,83.76223383128132,0,0,-0.003873109817504883,4456,fedavg,client_9
2025-10-28 21:41:52,0,7068.00634765625,7141.6240234375,7662.237869698661,84.07143307554,0,0,-0.023188471794128418,84.50812414717889,0,0,-0.021831393241882324,4456,fedavg,client_9
2025-10-28 21:42:18,0,7067.80078125,7142.0927734375,7658.093041992188,84.070213400764,0,0,-0.023158788681030273,84.5109090591268,0,0,-0.021898746490478516,4456,fedavg,client_9
2025-10-28 21:42:41,0,6957.19482421875,7038.2138671875,7496.867654854911,83.40980052858747,0,0,-0.00714719295501709,83.89406336080938,0,0,-0.007035493850708008,4456,fedavg,client_9
2025-10-28 21:43:03,0,7049.99365234375,7124.0244140625,7513.938804408482,83.96424031898192,0,0,-0.02058100700378418,84.40393601048768,0,0,-0.019313335418701172,4456,fedavg,client_9
