timestamp,round,fold,train_loss,val_loss,rmse,mse,mae,r2,client_id
2025-10-28 21:59:39,0,1,6328.20458984375,6518.1904296875,80.73531394605925,6518.19091796875,61.11296844482422,-0.22860491275787354,client_22
2025-10-28 21:59:39,0,2,5724.4228515625,5441.71337890625,73.76797318069339,5441.7138671875,60.23688507080078,-0.15474140644073486,client_22
2025-10-28 21:59:39,0,3,5652.89208984375,5901.5126953125,76.82130683341536,5901.51318359375,61.21192169189453,-0.16295099258422852,client_22
2025-10-28 21:59:39,0,4,5778.107421875,5570.662109375,74.63686829828139,5570.662109375,59.872745513916016,-0.1331712007522583,client_22
2025-10-28 21:59:39,0,5,5974.3662109375,5967.13427734375,77.24722828259762,5967.13427734375,59.4553337097168,-0.18758606910705566,client_22
2025-10-28 22:00:01,0,1,5984.16845703125,6194.5810546875,78.70566398277033,6194.58154296875,59.840328216552734,-0.1676081418991089,client_22
2025-10-28 22:00:01,0,2,5987.90966796875,5724.71240234375,75.66182922943213,5724.71240234375,61.52287673950195,-0.21479415893554688,client_22
2025-10-28 22:00:01,0,3,6231.9404296875,6530.97314453125,80.81443648588568,6530.97314453125,63.74790954589844,-0.28699231147766113,client_22
2025-10-28 22:00:01,0,4,5783.1865234375,5574.2724609375,74.661050494468,5574.2724609375,59.81313705444336,-0.1339055299758911,client_22
2025-10-28 22:00:01,0,5,5886.583984375,5877.09423828125,76.6622086707737,5877.09423828125,59.13146209716797,-0.16966617107391357,client_22
2025-10-28 22:00:22,0,1,5273.8427734375,5546.7333984375,74.47639490763164,5546.7333984375,58.063323974609375,-0.04549610614776611,client_22
2025-10-28 22:00:22,0,2,5228.45458984375,4904.6455078125,70.03317433768443,4904.6455078125,58.143218994140625,-0.04077458381652832,client_22
2025-10-28 22:00:22,0,3,5342.45263671875,5550.6708984375,74.50282476817574,5550.6708984375,59.73176956176758,-0.09381413459777832,client_22
2025-10-28 22:00:22,0,4,5290.70654296875,5120.96875,71.56094430623453,5120.96875,58.0042839050293,-0.041695594787597656,client_22
2025-10-28 22:00:22,0,5,6005.49853515625,5995.6962890625,77.43188475908197,5995.69677734375,59.571285247802734,-0.19327056407928467,client_22
2025-10-28 22:00:48,0,1,5080.841796875,5390.162109375,73.41772340092683,5390.162109375,57.91556930541992,-0.015984296798706055,client_22
2025-10-28 22:00:48,0,2,5522.28125,5228.4208984375,72.30781369862457,5228.419921875,59.37103271484375,-0.10948014259338379,client_22
2025-10-28 22:00:48,0,3,5399.25341796875,5612.01953125,74.91341356025634,5612.01953125,59.99735641479492,-0.10590338706970215,client_22
2025-10-28 22:00:48,0,4,5390.41357421875,5209.3828125,72.17605090484481,5209.38232421875,58.450843811035156,-0.05968046188354492,client_22
2025-10-28 22:00:48,0,5,6052.88818359375,6036.67333984375,77.69603168659098,6036.67333984375,59.699920654296875,-0.20142579078674316,client_22
2025-10-28 22:01:11,0,1,5256.9443359375,5540.8603515625,74.43696210972745,5540.861328125,58.1096305847168,-0.04438924789428711,client_22
2025-10-28 22:01:11,0,2,5413.888671875,5111.39453125,71.49401403592296,5111.39404296875,58.915687561035156,-0.08464694023132324,client_22
2025-10-28 22:01:11,0,3,5384.89990234375,5601.4296875,74.84269962728496,5601.4296875,59.95855712890625,-0.10381662845611572,client_22
2025-10-28 22:01:11,0,4,5397.0009765625,5216.48095703125,72.22521336287281,5216.4814453125,58.38199234008789,-0.06112468242645264,client_22
2025-10-28 22:01:11,0,5,5650.7900390625,5643.3193359375,75.12202638145652,5643.31884765625,58.32050323486328,-0.12313997745513916,client_22
2025-10-28 22:01:36,0,1,5540.6123046875,5786.76513671875,76.07079029902837,5786.76513671875,58.581756591796875,-0.09073936939239502,client_22
2025-10-28 22:01:36,0,2,5115.72314453125,4764.388671875,69.02455122545166,4764.388671875,57.61201095581055,-0.011011838912963867,client_22
2025-10-28 22:01:36,0,3,5122.68798828125,5280.689453125,72.6683524866568,5280.689453125,58.67135238647461,-0.0406116247177124,client_22
2025-10-28 22:01:36,0,4,5108.1962890625,4963.9208984375,70.45509845594923,4963.9208984375,57.65260314941406,-0.009749412536621094,client_22
2025-10-28 22:01:36,0,5,5413.6103515625,5414.56689453125,73.58374401192495,5414.5673828125,57.48830795288086,-0.0776134729385376,client_22
2025-10-28 22:02:01,0,1,5134.06298828125,5436.36962890625,73.73173436413761,5436.36865234375,57.95352554321289,-0.024693727493286133,client_22
2025-10-28 22:02:01,0,2,5255.5322265625,4932.31591796875,70.23044865276563,4932.31591796875,58.15607452392578,-0.0466463565826416,client_22
2025-10-28 22:02:01,0,3,5158.3525390625,5337.65087890625,73.05922522601098,5337.650390625,58.8948974609375,-0.051836371421813965,client_22
2025-10-28 22:02:01,0,4,5201.0078125,5041.35546875,71.0025032569275,5041.35546875,57.89179992675781,-0.025500893592834473,client_22
2025-10-28 22:02:01,0,5,5643.67822265625,5643.08837890625,75.12049240324673,5643.08837890625,58.31849670410156,-0.12309408187866211,client_22
2025-10-28 22:02:24,0,1,5270.69091796875,5553.25390625,74.52016099372874,5553.25439453125,58.112525939941406,-0.04672527313232422,client_22
2025-10-28 22:02:24,0,2,5092.31396484375,4730.88818359375,68.78145587202266,4730.888671875,57.425941467285156,-0.0039031505584716797,client_22
2025-10-28 22:02:24,0,3,5020.806640625,5147.53857421875,71.74634205070144,5147.53759765625,58.2117919921875,-0.014372825622558594,client_22
2025-10-28 22:02:24,0,4,5220.27392578125,5058.70556640625,71.12457779422138,5058.70556640625,57.85672378540039,-0.029030203819274902,client_22
2025-10-28 22:02:24,0,5,5630.7900390625,5628.2177734375,75.02144875592246,5628.2177734375,58.268714904785156,-0.12013447284698486,client_22
2025-10-28 22:02:46,0,1,5157.5,5464.99169921875,73.9255854728253,5464.9921875,58.02634048461914,-0.03008890151977539,client_22
2025-10-28 22:02:46,0,2,5203.384765625,4870.9599609375,69.79225940357749,4870.95947265625,57.829673767089844,-0.03362631797790527,client_22
2025-10-28 22:02:46,0,3,5214.97021484375,5396.443359375,73.46048842319931,5396.443359375,59.13481903076172,-0.06342208385467529,client_22
2025-10-28 22:02:46,0,4,5166.91259765625,5013.07421875,70.80306645018986,5013.07421875,57.79813003540039,-0.01974797248840332,client_22
2025-10-28 22:02:46,0,5,5423.8740234375,5427.857421875,73.6739942033483,5427.857421875,57.54138946533203,-0.08025848865509033,client_22
