timestamp,round,fold,train_loss,val_loss,rmse,mse,mae,r2,client_id,model_type
2025-10-31 01:29:45,5,1,25427.834220096982,25775.75390625,160.5482915083496,25775.75390625,126.68153381347656,-1.6282920837402344,client_13,lstm
2025-10-31 01:29:45,5,2,26114.685934132543,24877.861328125,157.7271737150102,24877.861328125,126.04093933105469,-1.7395315170288086,client_13,lstm
2025-10-31 01:29:45,5,3,27038.890052532326,22783.830078125,150.9431287770331,22783.828125,118.88800048828125,-1.6049695014953613,client_13,lstm
2025-10-31 01:31:48,10,1,25413.126717403018,25683.861328125,160.26185237955102,25683.861328125,126.34471130371094,-1.6189219951629639,client_13,lstm
2025-10-31 01:31:48,10,2,26108.778387661638,24919.10546875,157.85786476685286,24919.10546875,126.19259643554688,-1.7440731525421143,client_13,lstm
2025-10-31 01:31:48,10,3,26987.764513739225,22610.896484375,150.36919408991324,22610.89453125,118.21530151367188,-1.5851972103118896,client_13,lstm
2025-10-31 01:33:49,15,1,25445.47561961207,25883.306640625,160.88289122060183,25883.3046875,127.07527923583984,-1.639258861541748,client_13,lstm
2025-10-31 01:33:49,15,2,26112.8228044181,24990.0390625,158.08237444248806,24990.037109375,126.4530029296875,-1.7518842220306396,client_13,lstm
2025-10-31 01:33:49,15,3,26992.685647898707,22607.232421875,150.35701653689128,22607.232421875,118.20101165771484,-1.5847785472869873,client_13,lstm
2025-10-31 01:36:04,20,1,25396.79040948276,25656.494140625,160.17644689724204,25656.494140625,126.24420166015625,-1.6161315441131592,client_13,lstm
2025-10-31 01:36:04,20,2,26084.145575161638,24931.35546875,157.89664835739865,24931.3515625,126.23761749267578,-1.7454218864440918,client_13,lstm
2025-10-31 01:36:04,20,3,27003.56936961207,22626.98828125,150.42269869022428,22626.98828125,118.27804565429688,-1.5870373249053955,client_13,lstm
2025-10-31 01:37:44,25,1,25454.52145070043,25903.0078125,160.9441078740536,25903.005859375,127.14781951904297,-1.6412677764892578,client_13,lstm
2025-10-31 01:37:44,25,2,26070.74441002155,24892.58984375,157.77385046523077,24892.587890625,126.09513092041016,-1.7411532402038574,client_13,lstm
2025-10-31 01:37:44,25,3,26982.97390220905,22640.4375,150.46739680076877,22640.4375,118.3304443359375,-1.5885751247406006,client_13,lstm
2025-10-31 01:39:41,30,1,25383.42514143319,25684.939453125,160.26521598002793,25684.939453125,126.34867095947266,-1.6190319061279297,client_13,lstm
2025-10-31 01:39:41,30,2,26043.379899649786,24807.615234375,157.50432161729722,24807.611328125,125.7821273803711,-1.7317957878112793,client_13,lstm
2025-10-31 01:39:41,30,3,26962.996969288793,22614.728515625,150.381935625593,22614.7265625,118.23023223876953,-1.5856354236602783,client_13,lstm
