timestamp,client_id,algorithm,total_rounds,final_train_loss,final_val_loss,final_test_loss,final_train_rmse,final_val_rmse,final_test_rmse,final_train_r2,final_val_r2,final_test_r2,avg_train_loss,std_train_loss,avg_val_loss,std_val_loss,avg_test_loss,std_test_loss,avg_train_rmse,std_train_rmse,avg_val_rmse,std_val_rmse,avg_test_rmse,std_test_rmse,avg_train_r2,std_train_r2,avg_val_r2,std_val_r2,avg_test_r2,std_test_r2,best_round,best_test_r2
2025-10-28 22:11:37,client_14,fedavg,10,8321.45703125,7428.505859375,8159.9423828125,91.22202589184533,86.1887860219501,90.33240481341676,-0.05171775817871094,-0.05299878120422363,-0.11107921600341797,8178.564013671875,105.40995854509158,7290.06875,101.00532298149217,8228.79873046875,164.95335205484548,90.43354151416119,0.5820465538576756,85.37985899343036,0.5905675734632574,90.70820026531104,0.9061381069415175,-0.033657944202423094,0.013322368487880473,-0.03337514400482178,0.014317632492602652,-0.12045477628707886,0.022460463334848278,0,-0.08930325508117676
