timestamp,round,train_loss,val_loss,avg_epoch_loss,train_rmse,train_mse,train_mae,train_r2,val_rmse,val_mse,val_mae,val_r2,samples,algorithm,client_id,model_type,learning_rate,batch_size
2025-10-31 01:03:58,2,1.0921751260757446,0.8455425500869751,1.108658254146576,1.0450718281896918,0,0,-0.16478252410888672,0.9195339089406219,0,0,-0.046456217765808105,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:03:59,4,1.0845038890838623,0.8417750597000122,1.1075043976306915,1.041395107475819,0,0,-0.1566011905670166,0.9174830024038659,0,0,-0.04179346561431885,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:00,5,1.0809530019760132,0.8400837182998657,1.1066295504570007,1.0396888393970205,0,0,-0.15281414985656738,0.916560809930179,0,0,-0.03970015048980713,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:00,6,1.0767018795013428,0.8380808234214783,1.0866289734840393,1.037642462267877,0,0,-0.14828050136566162,0.9154675110657032,0,0,-0.037221312522888184,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:01,8,1.0677292346954346,0.8339595198631287,1.0980911254882812,1.0333098444781383,0,0,-0.1387113332748413,0.9132138086223203,0,0,-0.03212082386016846,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:02,10,1.0590893030166626,0.8302294611930847,1.0962232053279877,1.029120645510847,0,0,-0.12949705123901367,0.9111692496942815,0,0,-0.027504324913024902,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:03,12,1.050356388092041,0.8265969157218933,1.0601519346237183,1.0248689032665357,0,0,-0.12018346786499023,0.9091738199767869,0,0,-0.02300882339477539,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:03,14,1.0423645973205566,0.8233891725540161,1.0616949200630188,1.020962525321702,0,0,-0.11166048049926758,0.9074079416414736,0,0,-0.019038796424865723,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:04,15,1.0380147695541382,0.8216713070869446,1.06038099527359,1.0188300984728211,0,0,-0.10702145099639893,0.9064608690323839,0,0,-0.01691269874572754,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:04,16,1.0346832275390625,0.8204628229141235,1.0609241724014282,1.0171938003837138,0,0,-0.10346853733062744,0.905794028968023,0,0,-0.015417098999023438,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:05,18,1.029986023902893,0.8188731074333191,1.0590242147445679,1.0148822709570273,0,0,-0.09845912456512451,0.9049160775637258,0,0,-0.013449668884277344,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:05,20,1.025612711906433,0.8174805045127869,1.0436530113220215,1.012725329345101,0,0,-0.09379494190216064,0.9041462519460788,0,0,-0.011726140975952148,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:06,22,1.0233086347579956,0.8167712092399597,1.035760521888733,1.0115871859399939,0,0,-0.09133768081665039,0.9037539539277046,0,0,-0.010848283767700195,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:08,24,1.0212501287460327,0.8160961270332336,1.0638766884803772,1.010569151288888,0,0,-0.0891423225402832,0.9033803888912099,0,0,-0.01001274585723877,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:08,25,1.020622730255127,0.815902054309845,1.0412094593048096,1.0102586852117814,0,0,-0.08847308158874512,0.9032730007669275,0,0,-0.009772777557373047,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:09,26,1.0195536613464355,0.8155845999717712,1.0423534512519836,1.0097294990968797,0,0,-0.087333083152771,0.9030971932007797,0,0,-0.009379744529724121,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:09,28,1.0188405513763428,0.8153635263442993,1.0516985952854156,1.0093762589674147,0,0,-0.08657252788543701,0.9029748204375908,0,0,-0.009106159210205078,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:10,30,1.0174318552017212,0.8149564862251282,1.0552775859832764,1.008678212311752,0,0,-0.08507013320922852,0.9027494038907631,0,0,-0.008602380752563477,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:11,32,1.0160645246505737,0.814588725566864,1.0299757719039917,1.008000201111728,0,0,-0.08361184597015381,0.9025457577187727,0,0,-0.008147358894348145,60,qfedavg,client_6,lstm,0.001,32
2025-10-31 01:04:12,34,1.0144537687301636,0.8140926361083984,1.0503652691841125,1.0072009574708334,0,0,-0.0818941593170166,0.9022708219311973,0,0,-0.00753331184387207,60,qfedavg,client_6,lstm,0.001,32
