timestamp,client_id,algorithm,total_rounds,final_train_loss,final_val_loss,final_test_loss,final_train_rmse,final_val_rmse,final_test_rmse,final_train_r2,final_val_r2,final_test_r2,avg_train_loss,std_train_loss,avg_val_loss,std_val_loss,avg_test_loss,std_test_loss,avg_train_rmse,std_train_rmse,avg_val_rmse,std_val_rmse,avg_test_rmse,std_test_rmse,avg_train_r2,std_train_r2,avg_val_r2,std_val_r2,avg_test_r2,std_test_r2,best_round,best_test_r2
2025-10-28 22:11:37,client_1,fedavg,10,10172.845703125,10823.158203125,10380.87109375,100.86052599072147,104.034413439436,101.88655992695995,-0.15212714672088623,-0.13948822021484375,-0.10962259769439697,10088.614583333334,297.6135421734184,10741.670355902777,296.99597571012777,10458.7873046875,200.27831880293158,100.4311121715199,1.4852859357821282,103.63207633099914,1.4363534484054412,102.26355818366906,0.975590585406274,-0.14258750279744467,0.0337063038512982,-0.13090886010064018,0.031268450684557816,-0.11795109510421753,0.02140796463793726,0,-0.08927226066589355
