timestamp,round,fold,train_loss,val_loss,rmse,mse,mae,r2,client_id
2025-10-28 21:59:38,0,1,10109.9248046875,8298.0966796875,91.09388400504723,8298.095703125,66.06077575683594,-0.22423672676086426,client_8
2025-10-28 21:59:38,0,2,7865.08935546875,8770.6728515625,93.6518653044348,8770.671875,70.84174346923828,-0.07717490196228027,client_8
2025-10-28 21:59:38,0,3,7862.71728515625,9074.197265625,95.25858106031708,9074.197265625,71.59940338134766,-0.12761247158050537,client_8
2025-10-28 21:59:38,0,4,8000.08349609375,7508.32373046875,86.65058413229971,7508.32373046875,67.85496520996094,-0.07137954235076904,client_8
2025-10-28 21:59:38,0,5,10067.953125,9653.193359375,98.25066097901072,9653.1923828125,74.75853729248047,-0.3239011764526367,client_8
2025-10-28 22:00:03,0,1,8925.6484375,7415.77734375,86.11491346051798,7415.7783203125,63.65385437011719,-0.09406650066375732,client_8
2025-10-28 22:00:03,0,2,7998.44384765625,8897.06640625,94.32426202335219,8897.06640625,70.93199920654297,-0.0926980972290039,client_8
2025-10-28 22:00:03,0,3,7830.3955078125,9008.00390625,94.910499575587,9008.0029296875,71.36788177490234,-0.11938667297363281,client_8
2025-10-28 22:00:03,0,4,7822.2880859375,7307.4345703125,85.48353962532786,7307.435546875,67.35333251953125,-0.04271435737609863,client_8
2025-10-28 22:00:03,0,5,8850.080078125,8493.787109375,92.16174958157804,8493.7880859375,70.74384307861328,-0.1648930311203003,client_8
2025-10-28 22:00:27,0,1,7855.40087890625,6799.0625,82.45642788770321,6799.0625,63.455379486083984,-0.003081083297729492,client_8
2025-10-28 22:00:27,0,2,7400.1494140625,8249.59765625,90.82730114240157,8249.5986328125,70.9228744506836,-0.01317906379699707,client_8
2025-10-28 22:00:27,0,3,7586.1015625,8674.982421875,93.13958568661877,8674.982421875,70.51570892333984,-0.0780036449432373,client_8
2025-10-28 22:00:27,0,4,7866.55615234375,7358.361328125,85.78089139269305,7358.361328125,67.46009063720703,-0.049981117248535156,client_8
2025-10-28 22:00:27,0,5,8174.703125,7861.1943359375,88.6633765200576,7861.1943359375,68.6551284790039,-0.07813501358032227,client_8
2025-10-28 22:00:53,0,1,8517.7109375,7147.8857421875,84.54516694587721,7147.88525390625,63.298675537109375,-0.05454361438751221,client_8
2025-10-28 22:00:53,0,2,7628.9208984375,8522.517578125,92.31748251617891,8522.517578125,70.68817138671875,-0.04669773578643799,client_8
2025-10-28 22:00:53,0,3,7463.66650390625,8473.49609375,92.05159473767958,8473.49609375,70.07064056396484,-0.05296587944030762,client_8
2025-10-28 22:00:53,0,4,8047.91552734375,7553.21875,86.90925583618812,7553.21875,67.86466979980469,-0.07778573036193848,client_8
2025-10-28 22:00:53,0,5,8197.869140625,7874.85107421875,88.74035764080935,7874.85107421875,68.71952056884766,-0.08000791072845459,client_8
2025-10-28 22:01:15,0,1,7746.01025390625,6778.8076171875,82.33351454412413,6778.8076171875,63.7849006652832,-9.274482727050781e-05,client_8
2025-10-28 22:01:15,0,2,7890.9443359375,8826.384765625,93.94884641222318,8826.3857421875,70.98323059082031,-0.08401739597320557,client_8
2025-10-28 22:01:15,0,3,7437.90869140625,8423.5537109375,91.77991997674383,8423.5537109375,70.02894592285156,-0.046759605407714844,client_8
2025-10-28 22:01:15,0,4,7773.111328125,7251.392578125,85.15510893730922,7251.392578125,67.22640228271484,-0.034717440605163574,client_8
2025-10-28 22:01:15,0,5,7792.4501953125,7505.99755859375,86.63715474339661,7505.99658203125,67.75784301757812,-0.029420852661132812,client_8
2025-10-28 22:01:38,0,1,8030.83154296875,6860.1982421875,82.82631370637897,6860.1982421875,63.17815017700195,-0.012100577354431152,client_8
2025-10-28 22:01:38,0,2,7911.3876953125,8813.0126953125,93.87765267557023,8813.013671875,70.82745361328125,-0.082375168800354,client_8
2025-10-28 22:01:38,0,3,7410.2880859375,8377.818359375,91.53042847019509,8377.8193359375,69.95552062988281,-0.0410764217376709,client_8
2025-10-28 22:01:38,0,4,8063.5419921875,7574.0078125,87.02877577272933,7574.0078125,67.92194366455078,-0.08075213432312012,client_8
2025-10-28 22:01:38,0,5,8104.82958984375,7784.94140625,88.23232051132113,7784.9423828125,68.45857238769531,-0.06767725944519043,client_8
2025-10-28 22:02:04,0,1,7926.8330078125,6814.025390625,82.54710717126162,6814.02490234375,63.27012252807617,-0.005288481712341309,client_8
2025-10-28 22:02:04,0,2,7542.2216796875,8408.2626953125,91.69657951806327,8408.2626953125,70.72590637207031,-0.03266549110412598,client_8
2025-10-28 22:02:04,0,3,7423.65087890625,8394.7587890625,91.62291628769792,8394.7587890625,70.01710510253906,-0.043181419372558594,client_8
2025-10-28 22:02:04,0,4,7945.6923828125,7444.216796875,86.27986914867512,7444.2158203125,67.6243667602539,-0.06223189830780029,client_8
2025-10-28 22:02:04,0,5,7786.73828125,7496.04296875,86.57969143367282,7496.04296875,67.76847839355469,-0.028055787086486816,client_8
2025-10-28 22:02:27,0,1,8123.02734375,6909.36669921875,83.12260041179384,6909.36669921875,63.12126159667969,-0.01935446262359619,client_8
