timestamp,round,train_loss,val_loss,avg_epoch_loss,train_rmse,train_mse,train_mae,train_r2,val_rmse,val_mse,val_mae,val_r2,samples,algorithm,client_id
2025-10-28 21:39:31,0,7299.98974609375,6829.9921875,40279.21259686229,85.4399774467067,0,0,-0.031185030937194824,82.64376677947345,0,0,-0.011430144309997559,3917,fedavg,client_15
2025-10-28 21:39:55,0,7280.78173828125,6815.39208984375,9956.966253017023,85.32749982603791,0,0,-0.028471827507019043,82.55538801219306,0,0,-0.009268045425415039,3917,fedavg,client_15
2025-10-28 21:40:19,0,7562.62744140625,6994.89892578125,8395.489130779979,86.9633683881107,0,0,-0.06828486919403076,83.63551818661584,0,0,-0.0358506441116333,3917,fedavg,client_15
2025-10-28 21:40:41,0,7586.90380859375,7012.240234375,7901.907558037983,87.10283747889618,0,0,-0.07171416282653809,83.73912009553838,0,0,-0.03841865062713623,3917,fedavg,client_15
2025-10-28 21:41:07,0,7553.89990234375,6990.6669921875,7806.845512576219,86.91317169487316,0,0,-0.06705188751220703,83.61020866011219,0,0,-0.03522384166717529,3917,fedavg,client_15
2025-10-28 21:41:28,0,7556.18017578125,6992.0029296875,7985.130246046113,86.92629724280076,0,0,-0.06737422943115234,83.61819735971052,0,0,-0.03542172908782959,3917,fedavg,client_15
2025-10-28 21:41:52,0,7406.36669921875,6893.36669921875,7684.137260623094,86.0602532386467,0,0,-0.04621171951293945,83.02630713081999,0,0,-0.020815134048461914,3917,fedavg,client_15
2025-10-28 21:42:17,0,7502.64794921875,6954.93408203125,7796.663733009401,86.61782697123468,0,0,-0.059812188148498535,83.39625326472257,0,0,-0.029932379722595215,3917,fedavg,client_15
2025-10-28 21:42:40,0,7608.5595703125,7029.298828125,7788.313143102134,87.2270631563106,0,0,-0.07477331161499023,83.84091380778838,0,0,-0.040944695472717285,3917,fedavg,client_15
2025-10-28 21:43:03,0,7681.51220703125,7080.625,7588.281899056784,87.6442365876459,0,0,-0.08507835865020752,84.14644971714493,0,0,-0.04854536056518555,3917,fedavg,client_15
