timestamp,client_id,algorithm,total_rounds,final_train_loss,final_val_loss,final_test_loss,final_train_rmse,final_val_rmse,final_test_rmse,final_train_r2,final_val_r2,final_test_r2,avg_train_loss,std_train_loss,avg_val_loss,std_val_loss,avg_test_loss,std_test_loss,avg_train_rmse,std_train_rmse,avg_val_rmse,std_val_rmse,avg_test_rmse,std_test_rmse,avg_train_r2,std_train_r2,avg_val_r2,std_val_r2,avg_test_r2,std_test_r2,best_round,best_test_r2
2025-10-28 22:11:37,client_11,fedavg,10,6967.2177734375,7676.63134765625,7976.83056640625,83.46985854280723,87.6163874378318,89.31310411359718,-0.004254341125488281,-0.00852048397064209,-0.08196020126342773,7113.931043836806,109.47174954314337,7833.283745659723,118.30472531325529,8037.6146484375,123.02510767185683,84.3416291942968,0.648391605941117,88.50332164713029,0.667806742056685,89.6501314401128,0.6846369054990948,-0.025401658482021756,0.015779268342306977,-0.029100815455118816,0.015542342483097394,-0.09020489454269409,0.016686904035256054,0,-0.06610453128814697
