timestamp,round,fold,train_loss,val_loss,rmse,mse,mae,r2,client_id,model_type
2025-10-31 01:25:03,5,1,1.17203027009964,1.106960415840149,1.0521218069362783,1.1069602966308594,0.8268381357192993,-0.02635014057159424,client_1,lstm
2025-10-31 01:25:03,5,2,1.1170297265052795,1.2003391981124878,1.0955999261192417,1.2003391981124878,0.8303934931755066,-0.05417609214782715,client_1,lstm
2025-10-31 01:25:03,5,3,1.1593034267425537,1.103151559829712,1.050310220758473,1.103151559829712,0.9130910634994507,-0.04255998134613037,client_1,lstm
2025-10-31 01:25:08,10,1,1.165026068687439,1.1036542654037476,1.0505494496664392,1.103654146194458,0.8257635831832886,-0.02328479290008545,client_1,lstm
2025-10-31 01:25:08,10,2,1.1023001670837402,1.19719660282135,1.0941647424460634,1.1971964836120605,0.8291372060775757,-0.05141603946685791,client_1,lstm
2025-10-31 01:25:08,10,3,1.1529639959335327,1.094580054283142,1.0462217997552632,1.094580054283142,0.9110203981399536,-0.03445923328399658,client_1,lstm
2025-10-31 01:25:13,15,1,1.148644745349884,1.099835753440857,1.0487305437722585,1.099835753440857,0.824449360370636,-0.019744396209716797,client_1,lstm
2025-10-31 01:25:13,15,2,1.096694529056549,1.1904067993164062,1.0910577609526386,1.1904070377349854,0.8262523412704468,-0.04545331001281738,client_1,lstm
2025-10-31 01:25:13,15,3,1.1587059497833252,1.0917141437530518,1.044851254367363,1.0917141437530518,0.9103396534919739,-0.03175067901611328,client_1,lstm
2025-10-31 01:25:18,20,1,1.1354906558990479,1.097590446472168,1.0476594519512905,1.0975903272628784,0.823620617389679,-0.017662525177001953,client_1,lstm
2025-10-31 01:25:18,20,2,1.0888845920562744,1.1852878332138062,1.088709196252386,1.1852877140045166,0.8240160942077637,-0.04095733165740967,client_1,lstm
2025-10-31 01:25:18,20,3,1.1431701183319092,1.0871776342391968,1.0426780495579195,1.0871775150299072,0.9089770317077637,-0.027463316917419434,client_1,lstm
2025-10-31 01:25:22,25,1,1.130907654762268,1.0967390537261963,1.0472530991723998,1.0967390537261963,0.823333740234375,-0.01687312126159668,client_1,lstm
2025-10-31 01:25:22,25,2,1.0953794717788696,1.1805834770202637,1.0865466378529516,1.1805835962295532,0.8217058181762695,-0.03682601451873779,client_1,lstm
2025-10-31 01:25:22,25,3,1.1282628178596497,1.0825836658477783,1.0404727515117773,1.0825835466384888,0.9084619283676147,-0.02312159538269043,client_1,lstm
2025-10-31 01:25:27,30,1,1.1305207014083862,1.0920555591583252,1.045014621504563,1.0920555591583252,0.8232550621032715,-0.012530684471130371,client_1,lstm
2025-10-31 01:25:27,30,2,1.1117230653762817,1.176470398902893,1.0846522018153528,1.176470398902893,0.8198347091674805,-0.03321373462677002,client_1,lstm
2025-10-31 01:25:27,30,3,1.147323727607727,1.080871343612671,1.0396495680773312,1.0808712244033813,0.9085849523544312,-0.021503329277038574,client_1,lstm
2025-10-31 01:25:31,35,1,1.1425126791000366,1.0894697904586792,1.0437766385819285,1.0894696712493896,0.8229985237121582,-0.01013326644897461,client_1,lstm
2025-10-31 01:25:31,35,2,1.0855900049209595,1.171910285949707,1.0825480524899147,1.171910285949707,0.8174532651901245,-0.029208898544311523,client_1,lstm
2025-10-31 01:25:31,35,3,1.1423526406288147,1.078963041305542,1.03873145774331,1.078963041305542,0.9084169268608093,-0.019699931144714355,client_1,lstm
2025-10-31 01:25:35,40,1,1.134824812412262,1.0887492895126343,1.0434314972783956,1.0887492895126343,0.8231042623519897,-0.009465336799621582,client_1,lstm
2025-10-31 01:25:35,40,2,1.097003698348999,1.1693108081817627,1.0813467015589742,1.1693106889724731,0.8160136938095093,-0.02692580223083496,client_1,lstm
2025-10-31 01:25:35,40,3,1.1298799514770508,1.0753110647201538,1.036972065544754,1.0753110647201538,0.9086953997612,-0.016248583793640137,client_1,lstm
2025-10-31 01:25:39,45,1,1.1240376830101013,1.088660478591919,1.043388939270452,1.088660478591919,0.8232084512710571,-0.009382843971252441,client_1,lstm
2025-10-31 01:25:39,45,2,1.0913769006729126,1.169233798980713,1.0813111480886124,1.169233798980713,0.8160527944564819,-0.02685832977294922,client_1,lstm
2025-10-31 01:25:39,45,3,1.1149873733520508,1.0732183456420898,1.0359624638145921,1.0732182264328003,0.9085637331008911,-0.014270663261413574,client_1,lstm
2025-10-31 01:25:43,50,1,1.12282395362854,1.086150050163269,1.042185113952742,1.08614981174469,0.8232275247573853,-0.007055044174194336,client_1,lstm
2025-10-31 01:25:43,50,2,1.088205099105835,1.1617774963378906,1.077857882815346,1.1617776155471802,0.8126893043518066,-0.020310044288635254,client_1,lstm
2025-10-31 01:25:43,50,3,1.1367768049240112,1.0707602500915527,1.0347754011776,1.0707601308822632,0.9088011980056763,-0.0119476318359375,client_1,lstm
2025-10-31 01:25:47,55,1,1.1383288502693176,1.0853413343429565,1.0417970512169716,1.0853410959243774,0.8231056928634644,-0.006305217742919922,client_1,lstm
2025-10-31 01:25:47,55,2,1.0968675017356873,1.1649048328399658,1.079307571010213,1.1649048328399658,0.8140163421630859,-0.023056387901306152,client_1,lstm
2025-10-31 01:25:47,55,3,1.119116187095642,1.068900465965271,1.0338764844866917,1.0689005851745605,0.908679187297821,-0.010190248489379883,client_1,lstm
2025-10-31 01:25:51,60,1,1.1268094182014465,1.0842751264572144,1.0412853242302105,1.0842751264572144,0.8231693506240845,-0.005316972732543945,client_1,lstm
2025-10-31 01:25:51,60,2,1.0639235377311707,1.1552228927612305,1.0748130125610316,1.15522301197052,0.8106502294540405,-0.014553546905517578,client_1,lstm
2025-10-31 01:25:51,60,3,1.0966938734054565,1.0652284622192383,1.0320990563987733,1.0652284622192383,0.9087666273117065,-0.006719827651977539,client_1,lstm
2025-10-31 01:25:55,65,1,1.107086956501007,1.083372950553894,1.0408519737909923,1.0833728313446045,0.8230801820755005,-0.004480242729187012,client_1,lstm
2025-10-31 01:25:55,65,2,1.078647494316101,1.153173565864563,1.0738591927550665,1.153173565864563,0.8097613453865051,-0.012753605842590332,client_1,lstm
2025-10-31 01:25:55,65,3,1.13262277841568,1.0677685737609863,1.0333289374493855,1.0677686929702759,0.908863365650177,-0.009120464324951172,client_1,lstm
2025-10-31 01:25:59,70,1,1.1131988167762756,1.0833696126937866,1.0408504276281902,1.0833696126937866,0.8231475949287415,-0.004477381706237793,client_1,lstm
2025-10-31 01:25:59,70,2,1.069500207901001,1.1525003910064697,1.0735457097890475,1.1525003910064697,0.8093854784965515,-0.012162446975708008,client_1,lstm
2025-10-31 01:25:59,70,3,1.1119918823242188,1.0646425485610962,1.0318151717052315,1.0646425485610962,0.9085617065429688,-0.006165981292724609,client_1,lstm
2025-10-31 01:26:03,75,1,1.109066903591156,1.0829592943191528,1.040653358966588,1.0829594135284424,0.8229069709777832,-0.00409698486328125,client_1,lstm
2025-10-31 01:26:03,75,2,1.0798081159591675,1.1523557901382446,1.0734783603493108,1.1523557901382446,0.809322714805603,-0.012035489082336426,client_1,lstm
2025-10-31 01:26:03,75,3,1.1119387745857239,1.0616422891616821,1.0303602715369427,1.0616422891616821,0.9086041450500488,-0.0033305883407592773,client_1,lstm
2025-10-31 01:26:07,80,1,1.109094500541687,1.0851181745529175,1.0416900568561254,1.0851181745529175,0.8231008648872375,-0.006098628044128418,client_1,lstm
2025-10-31 01:26:07,80,2,1.0811230540275574,1.1491483449935913,1.0719833697374186,1.1491483449935913,0.8090288043022156,-0.009218573570251465,client_1,lstm
2025-10-31 01:26:07,80,3,1.1217708587646484,1.0608179569244385,1.0299601146234494,1.060817837715149,0.9084377288818359,-0.002551436424255371,client_1,lstm
2025-10-31 01:26:10,85,1,1.1029688715934753,1.0825246572494507,1.0404443944969675,1.0825245380401611,0.8227683901786804,-0.003693819046020508,client_1,lstm
2025-10-31 01:26:10,85,2,1.07135009765625,1.144589900970459,1.0698550283852337,1.1445897817611694,0.8080788850784302,-0.005215167999267578,client_1,lstm
2025-10-31 01:26:10,85,3,1.1169369220733643,1.0603994131088257,1.0297569679826526,1.0603994131088257,0.9088937044143677,-0.0021560192108154297,client_1,lstm
2025-10-31 01:26:14,90,1,1.1182719469070435,1.0830754041671753,1.0407090871935227,1.0830754041671753,0.8226645588874817,-0.0042046308517456055,client_1,lstm
2025-10-31 01:26:14,90,2,1.0779184699058533,1.1443442106246948,1.069740309530301,1.1443443298339844,0.8078163266181946,-0.004999518394470215,client_1,lstm
2025-10-31 01:26:14,90,3,1.127456247806549,1.0623220205307007,1.0306901278948928,1.0623221397399902,0.9092575311660767,-0.003973126411437988,client_1,lstm
2025-10-31 01:26:19,95,1,1.0997086763381958,1.086309790611267,1.0422618055949175,1.0863096714019775,0.8229484558105469,-0.007203340530395508,client_1,lstm
2025-10-31 01:26:19,95,2,1.077343463897705,1.1477501392364502,1.0713310129163862,1.1477501392364502,0.808405876159668,-0.007990598678588867,client_1,lstm
2025-10-31 01:26:19,95,3,1.1067585349082947,1.0570034980773926,1.0281066962470884,1.057003378868103,0.9086645245552063,0.0010535120964050293,client_1,lstm
2025-10-31 01:26:22,100,1,1.0882920026779175,1.0828173160552979,1.0405850262453369,1.0828171968460083,0.8219649195671082,-0.003965139389038086,client_1,lstm
2025-10-31 01:26:22,100,2,1.0901115536689758,1.1449251174926758,1.0700117370817368,1.1449251174926758,0.8062280416488647,-0.005509614944458008,client_1,lstm
2025-10-31 01:26:22,100,3,1.122365117073059,1.0581316947937012,1.0286553426697354,1.0581318140029907,0.9088196754455566,-1.2874603271484375e-05,client_1,lstm
2025-10-31 01:26:26,105,1,1.1086930632591248,1.084335446357727,1.0413142307432648,1.0843353271484375,0.8223420977592468,-0.005372762680053711,client_1,lstm
2025-10-31 01:26:26,105,2,1.064531683921814,1.1403268575668335,1.0678608234959948,1.140326738357544,0.808687686920166,-0.0014711618423461914,client_1,lstm
2025-10-31 01:26:26,105,3,1.1314607858657837,1.0574314594268799,1.0283148639530988,1.0574314594268799,0.9087122678756714,0.0006490349769592285,client_1,lstm
2025-10-31 01:26:29,110,1,1.0871062874794006,1.0833276510238647,1.0408303273027522,1.0833277702331543,0.8218560218811035,-0.004438519477844238,client_1,lstm
2025-10-31 01:26:29,110,2,1.0889800190925598,1.1407674551010132,1.0680671585162673,1.1407674551010132,0.8069851994514465,-0.0018582344055175781,client_1,lstm
2025-10-31 01:26:29,110,3,1.1266207098960876,1.0612033605575562,1.0301471940204792,1.0612032413482666,0.9094569087028503,-0.002915620803833008,client_1,lstm
2025-10-31 01:26:33,115,1,1.1015885472297668,1.0818995237350464,1.040144049131819,1.081899642944336,0.8212559819221497,-0.003114461898803711,client_1,lstm
2025-10-31 01:26:33,115,2,1.0763495564460754,1.138265609741211,1.0668953133935921,1.138265609741211,0.8099733591079712,0.0003389716148376465,client_1,lstm
2025-10-31 01:26:33,115,3,1.0982829332351685,1.0553829669952393,1.027318221670705,1.0553827285766602,0.9085335731506348,0.002585172653198242,client_1,lstm
2025-10-31 01:26:37,120,1,1.1173364520072937,1.086098074913025,1.0421602923317625,1.086098074913025,0.8215657472610474,-0.007007122039794922,client_1,lstm
2025-10-31 01:26:37,120,2,1.0811010599136353,1.1372636556625366,1.066425588802729,1.137263536453247,0.8060637712478638,0.0012189745903015137,client_1,lstm
2025-10-31 01:26:37,120,3,1.125216007232666,1.0569099187850952,1.0280611847433039,1.0569097995758057,0.9086939692497253,0.001141965389251709,client_1,lstm
2025-10-31 01:26:40,125,1,1.1017708778381348,1.0825327634811401,1.0404483473393287,1.0825327634811401,0.8218756914138794,-0.003701448440551758,client_1,lstm
2025-10-31 01:26:40,125,2,1.0829187035560608,1.1357759237289429,1.0657279403948423,1.1357760429382324,0.8057094812393188,0.0025253891944885254,client_1,lstm
2025-10-31 01:26:40,125,3,1.1072421073913574,1.0573374032974243,1.02826907183292,1.0573372840881348,0.9093826413154602,0.0007379651069641113,client_1,lstm
2025-10-31 01:26:43,130,1,1.1063573956489563,1.0848835706710815,1.0415774434342755,1.0848835706710815,0.8200381994247437,-0.005881071090698242,client_1,lstm
2025-10-31 01:26:43,130,2,1.077861249446869,1.1332749128341675,1.0645538002491364,1.133274793624878,0.811597466468811,0.004722118377685547,client_1,lstm
2025-10-31 01:26:43,130,3,1.1194225549697876,1.0600613355636597,1.0295928008507342,1.0600613355636597,0.9100790023803711,-0.0018364191055297852,client_1,lstm
2025-10-31 01:26:46,135,1,1.0985217094421387,1.0857967138290405,1.0420157546977542,1.08579683303833,0.8199063539505005,-0.006727814674377441,client_1,lstm
2025-10-31 01:26:46,135,2,1.0587214827537537,1.1306101083755493,1.0633015694453003,1.1306102275848389,0.804643452167511,0.007062196731567383,client_1,lstm
2025-10-31 01:26:46,135,3,1.099196434020996,1.0565681457519531,1.0278950071636466,1.0565681457519531,0.9093626141548157,0.00146484375,client_1,lstm
2025-10-31 01:26:50,140,1,1.108622431755066,1.0821479558944702,1.0402633496789073,1.0821478366851807,0.8214142918586731,-0.0033445358276367188,client_1,lstm
2025-10-31 01:26:50,140,2,1.0741918087005615,1.1344454288482666,1.0651034826946473,1.1344454288482666,0.805801510810852,0.0036939382553100586,client_1,lstm
2025-10-31 01:26:50,140,3,1.0969682931900024,1.0558441877365112,1.0275427331878815,1.0558440685272217,0.9089871644973755,0.0021491050720214844,client_1,lstm
2025-10-31 01:26:54,145,1,1.0783506035804749,1.0812948942184448,1.0398533615023486,1.0812950134277344,0.8213543891906738,-0.0025538206100463867,client_1,lstm
2025-10-31 01:26:54,145,2,1.0712713599205017,1.1280059814453125,1.0620763158335667,1.128006100654602,0.8075467944145203,0.009349226951599121,client_1,lstm
2025-10-31 01:26:54,145,3,1.1116861701011658,1.0565499067306519,1.027886077112324,1.0565497875213623,0.9086904525756836,0.0014821887016296387,client_1,lstm
2025-10-31 01:26:57,150,1,1.1033533811569214,1.0839306116104126,1.0411198833997997,1.0839306116104126,0.8185877799987793,-0.0049974918365478516,client_1,lstm
2025-10-31 01:26:57,150,2,1.0719637274742126,1.1260484457015991,1.0611542425549216,1.1260483264923096,0.8053325414657593,0.011068522930145264,client_1,lstm
2025-10-31 01:26:57,150,3,1.1043723821640015,1.058627724647522,1.0288963624425553,1.058627724647522,0.9098647832870483,-0.00048160552978515625,client_1,lstm
2025-10-31 01:27:00,155,1,1.0990612506866455,1.0827175378799438,1.0405370818335378,1.0827174186706543,0.8169636726379395,-0.0038726329803466797,client_1,lstm
2025-10-31 01:27:00,155,2,1.0831151008605957,1.1288708448410034,1.062483282518701,1.1288707256317139,0.8098781704902649,0.00858980417251587,client_1,lstm
2025-10-31 01:27:00,155,3,1.1269978880882263,1.0570091009140015,1.0281094790507486,1.0570091009140015,0.9088945388793945,0.0010480880737304688,client_1,lstm
2025-10-31 01:27:04,160,1,1.1177983283996582,1.084437370300293,1.0413632268811364,1.084437370300293,0.8165946006774902,-0.0054672956466674805,client_1,lstm
2025-10-31 01:27:04,160,2,1.0615458488464355,1.121890664100647,1.05919340259494,1.121890664100647,0.8128164410591125,0.014719963073730469,client_1,lstm
2025-10-31 01:27:04,160,3,1.108350157737732,1.0607420206069946,1.029923308119102,1.0607420206069946,0.9107508659362793,-0.0024796724319458008,client_1,lstm
2025-10-31 01:27:07,165,1,1.1094971299171448,1.083722472190857,1.0410199764654597,1.0837225914001465,0.8158235549926758,-0.0048046112060546875,client_1,lstm
2025-10-31 01:27:07,165,2,1.0695070624351501,1.1223567724227905,1.0594134095917376,1.1223567724227905,0.8127902746200562,0.014310598373413086,client_1,lstm
2025-10-31 01:27:07,165,3,1.091483235359192,1.0700424909591675,1.0344285818553003,1.0700424909591675,0.9122198820114136,-0.011269450187683105,client_1,lstm
2025-10-31 01:27:10,170,1,1.13359934091568,1.0793198347091675,1.038903130951042,1.079319715499878,0.8147684335708618,-0.0007224082946777344,client_1,lstm
2025-10-31 01:27:10,170,2,1.0667023062705994,1.1234252452850342,1.0599175653252635,1.1234252452850342,0.8115188479423523,0.013372302055358887,client_1,lstm
2025-10-31 01:27:10,170,3,1.1011220216751099,1.0666264295578003,1.0327760790983689,1.0666264295578003,0.9119529724121094,-0.008041024208068848,client_1,lstm
