timestamp,round,train_loss,val_loss,avg_epoch_loss,train_rmse,train_mse,train_mae,train_r2,val_rmse,val_mse,val_mae,val_r2,samples,algorithm,client_id
2025-10-28 21:39:31,0,6844.4814453125,6526.0712890625,44035.42953830295,82.73137830975168,0,0,-0.008834362030029297,80.78409992555001,0,0,-0.018993020057678223,3444,fedavg,client_3
2025-10-28 21:39:54,0,6787.1376953125,6426.1181640625,9606.033248336227,82.38408938377452,0,0,-0.00038242340087890625,80.16307232175237,0,0,-0.0033861398696899414,3444,fedavg,client_3
2025-10-28 21:40:18,0,6866.93798828125,6426.9833984375,7981.007554796007,82.86699268443678,0,0,-0.01214444637298584,80.16846885426651,0,0,-0.0035213232040405273,3444,fedavg,client_3
2025-10-28 21:40:43,0,6821.64990234375,6411.71728515625,7695.558512369792,82.59327705123765,0,0,-0.005469202995300293,80.07319344570784,0,0,-0.001137375831604004,3444,fedavg,client_3
2025-10-28 21:41:07,0,6871.66357421875,6427.8359375,7472.784975405092,82.89549791284657,0,0,-0.012840986251831055,80.17378280472208,0,0,-0.0036543607711791992,3444,fedavg,client_3
2025-10-28 21:41:30,0,6801.5205078125,6416.25830078125,7458.637582284433,82.47133142985203,0,0,-0.0025023221969604492,80.10154992745927,0,0,-0.0018466711044311523,3444,fedavg,client_3
2025-10-28 21:41:53,0,6814.677734375,6411.9287109375,7390.627748842592,82.55105841897941,0,0,-0.004441499710083008,80.07451668699755,0,0,-0.001170516014099121,3444,fedavg,client_3
2025-10-28 21:42:19,0,6838.65869140625,6415.4375,7376.346091941551,82.69618305221982,0,0,-0.007976174354553223,80.09642626234955,0,0,-0.0017184019088745117,3444,fedavg,client_3
2025-10-28 21:42:40,0,6836.84765625,6414.83642578125,7391.971462673611,82.68523239521069,0,0,-0.007709383964538574,80.09267703143965,0,0,-0.0016247034072875977,3444,fedavg,client_3
2025-10-28 21:43:04,0,6797.828125,6408.2900390625,7432.043004918982,82.44894253415261,0,0,-0.001958012580871582,80.05179292671245,0,0,-0.0006023645401000977,3444,fedavg,client_3
