timestamp,round,train_loss,val_loss,avg_epoch_loss,train_rmse,train_mse,train_mae,train_r2,val_rmse,val_mse,val_mae,val_r2,samples,algorithm,client_id
2025-10-28 22:08:01,0,8738.185546875,9191.8837890625,15488.306875191483,93.47826242969539,0,0,-0.10418069362640381,95.87431245679157,0,0,-0.13018929958343506,3240,fedavg,client_18
2025-10-28 22:08:24,0,8684.4169921875,9126.8779296875,9085.927212584253,93.19021940197104,0,0,-0.09738636016845703,95.5346897892331,0,0,-0.12219643592834473,3240,fedavg,client_18
2025-10-28 22:08:48,0,8480.6650390625,8898.12890625,8549.986866670497,92.09053693071563,0,0,-0.07163989543914795,94.32989402225574,0,0,-0.0940706729888916,3240,fedavg,client_18
2025-10-28 22:09:12,0,8634.7841796875,9068.5986328125,8449.60579666437,92.923539427249,0,0,-0.09111464023590088,95.22919002497343,0,0,-0.11503076553344727,3240,fedavg,client_18
2025-10-28 22:09:36,0,8289.0078125,8667.23828125,8603.207136565563,91.04399370119097,0,0,-0.04742145538330078,93.09799839248693,0,0,-0.0656813383102417,3240,fedavg,client_18
2025-10-28 22:10:00,0,8543.6240234375,8966.2841796875,8545.72441071155,92.43173156443625,0,0,-0.07959544658660889,94.69047025044284,0,0,-0.10245084762573242,3240,fedavg,client_18
2025-10-28 22:10:23,0,8306.529296875,8686.8681640625,8450.352553423712,91.14016291885262,0,0,-0.04963552951812744,93.20336991795146,0,0,-0.06809520721435547,3240,fedavg,client_18
2025-10-28 22:10:47,0,8381.72265625,8775.599609375,8458.612836052389,91.55175384891596,0,0,-0.05913722515106201,93.67817039937853,0,0,-0.07900512218475342,3240,fedavg,client_18
2025-10-28 22:11:09,0,8370.3291015625,8761.7158203125,8452.93727979473,91.48950268507585,0,0,-0.057697415351867676,93.60404263104772,0,0,-0.07729816436767578,3240,fedavg,client_18
2025-10-28 22:11:33,0,8475.611328125,8885.150390625,8411.050417432598,92.06308872011356,0,0,-0.07100129127502441,94.2610756920639,0,0,-0.09247493743896484,3240,fedavg,client_18
