round,client_id,num_examples,loss,mae,train_loss,val_loss,train_rmse,val_rmse,train_mse,val_mse,train_mae,val_mae,train_r2,val_r2,algorithm
581,client_2,791,0.0818738266825676,0.2488497793674469,0.0818738266825676,0.07548348605632782,0.286136015265445,0.2747425814400233,0.081873819231987,0.07548348605632782,0.2488497793674469,0.23208113014698029,-0.012194395065307617,0.0041945576667785645,fedopt
581,client_20,791,0.08398225903511047,0.2517697215080261,0.08398225903511047,0.09643328934907913,0.289796940090283,0.310537086188588,0.08398226648569107,0.09643328189849854,0.2517697215080261,0.27572396397590637,0.0019882917404174805,-0.0022450685501098633,fedopt
581,client_12,791,0.08332952857017517,0.2496366649866104,0.08332952857017517,0.08437918871641159,0.28866855738156827,0.2904809738468118,0.08332953602075577,0.08437919616699219,0.2496366649866104,0.2503293752670288,-0.0021795034408569336,0.0052419304847717285,fedopt
581,client_11,791,0.08041204512119293,0.24632400274276733,0.08041204512119293,0.08360640704631805,0.2835701635761639,0.28914772530026595,0.08041203767061234,0.08360640704631805,0.24632400274276733,0.25151240825653076,0.0019894838333129883,0.004589438438415527,fedopt
582,client_24,791,0.0879867821931839,0.2585926949977875,0.0879867821931839,0.09427209198474884,0.2966256600383451,0.30703760679230946,0.0879867821931839,0.09427209198474884,0.2585926949977875,0.2685544490814209,0.008983731269836426,-0.012666940689086914,fedopt
582,client_16,791,0.08023637533187866,0.24445107579231262,0.08023637533187866,0.07705692946910858,0.2832602607706889,0.2775912859196556,0.08023637533187866,0.07705692201852798,0.24445107579231262,0.23908300697803497,-0.0031151771545410156,0.0022458434104919434,fedopt
582,client_5,791,0.07872703671455383,0.24085436761379242,0.07872703671455383,0.09068658202886581,0.2805833863837163,0.3011421292826127,0.07872703671455383,0.09068658202886581,0.24085436761379242,0.26451346278190613,0.00332796573638916,0.0010436177253723145,fedopt
582,client_14,791,0.08581849932670593,0.25455033779144287,0.08581849932670593,0.08858432620763779,0.2929479591621804,0.2976311790741306,0.08581850677728653,0.08858431875705719,0.25455033779144287,0.2548986077308655,0.0031403303146362305,-0.007888317108154297,fedopt
582,client_9,791,0.08035407960414886,0.24202945828437805,0.08035407960414886,0.08205211162567139,0.2834679516350109,0.28644738465395486,0.08035407960414886,0.08205210417509079,0.24202945828437805,0.25231024622917175,0.001820981502532959,0.0019083023071289062,fedopt
582,client_8,791,0.08391059935092926,0.25008538365364075,0.08391059935092926,0.0795256644487381,0.2896732759532882,0.282002951134803,0.08391060680150986,0.0795256644487381,0.25008538365364075,0.2411910891532898,-0.0009684562683105469,-0.0010075569152832031,fedopt
582,client_17,791,0.08504311740398407,0.2529847323894501,0.08504311740398407,0.07709182053804398,0.2916215183305297,0.2776541383412896,0.08504310995340347,0.07709182053804398,0.2529847323894501,0.23604139685630798,0.008608222007751465,-0.0006453990936279297,fedopt
582,client_0,791,0.08620550483465195,0.25763967633247375,0.08620550483465195,0.08302616328001022,0.29360773973901294,0.2881426222039892,0.08620550483465195,0.08302617073059082,0.25763967633247375,0.24674050509929657,-0.003164529800415039,0.0005635619163513184,fedopt
582,client_7,791,0.07791610062122345,0.2402244508266449,0.07791610062122345,0.09065982699394226,0.2791345698257456,0.3010977034019726,0.07791610807180405,0.09065982699394226,0.2402244508266449,0.26224759221076965,0.00914311408996582,0.0025179386138916016,fedopt
582,client_10,791,0.08008582890033722,0.24067772924900055,0.08008582890033722,0.08445114642381668,0.28299439729495923,0.29060476858209927,0.08008582890033722,0.08445113152265549,0.24067772924900055,0.24909378588199615,0.0002588033676147461,0.002896904945373535,fedopt
583,client_11,791,0.0837663784623146,0.25144729018211365,0.0837663784623146,0.07018941640853882,0.28942423173068144,0.26493285264107735,0.0837663859128952,0.07018941640853882,0.25144729018211365,0.23102502524852753,0.0027244091033935547,-0.014312505722045898,fedopt
583,client_13,791,0.08468340337276459,0.25264519453048706,0.08468340337276459,0.08024190366268158,0.2910041166756649,0.28327001899721327,0.08468339592218399,0.08024190366268158,0.25264519453048706,0.24603520333766937,0.005297958850860596,0.005468487739562988,fedopt
583,client_16,791,0.08105092495679855,0.24627478420734406,0.08105092495679855,0.07379224896430969,0.28469445447247327,0.2716472877911902,0.08105093240737915,0.07379224896430969,0.24627478420734406,0.23177470266819,-0.001578688621520996,-0.01273953914642334,fedopt
583,client_6,791,0.080961674451828,0.24373753368854523,0.080961674451828,0.08058399707078934,0.2845376503238684,0.28387319285238743,0.080961674451828,0.08058398962020874,0.24373753368854523,0.24389784038066864,0.007669627666473389,0.009095609188079834,fedopt
583,client_7,791,0.08139599114656448,0.24650035798549652,0.08139599114656448,0.07672013342380524,0.28529981369777285,0.27698400833691794,0.08139598369598389,0.07672014087438583,0.24650035798549652,0.23710744082927704,0.0064122676849365234,0.01774418354034424,fedopt
583,client_19,791,0.08268839120864868,0.25121888518333435,0.08268839120864868,0.08517475426197052,0.28755589232121237,0.2918471419458661,0.08268839120864868,0.08517475426197052,0.25121888518333435,0.2507506310939789,-0.0016226768493652344,-0.007220029830932617,fedopt
583,client_4,791,0.08461137115955353,0.2536264955997467,0.08461137115955353,0.08379301428794861,0.2908803382141074,0.2894702432695444,0.08461137115955353,0.0837930217385292,0.2536264955997467,0.2474677860736847,-0.0005494356155395508,0.00477910041809082,fedopt
583,client_18,791,0.08112676441669464,0.24431674182415009,0.08112676441669464,0.08029360324144363,0.2848276047308172,0.28336127239272524,0.08112676441669464,0.08029361069202423,0.24431674182415009,0.24635112285614014,-0.0004146099090576172,0.002551734447479248,fedopt
583,client_24,791,0.08855175971984863,0.25934725999832153,0.08855175971984863,0.09200482815504074,0.29757647709429025,0.30332297663553404,0.08855175971984863,0.09200482815504074,0.25934725999832153,0.2655540704727173,0.010252535343170166,0.0030088424682617188,fedopt
583,client_8,791,0.08266577869653702,0.2460581660270691,0.08266577869653702,0.08451035618782043,0.2875165711685798,0.290706636899194,0.08266577869653702,0.08451034873723984,0.2460581660270691,0.2573184669017792,-0.004582881927490234,0.0061054229736328125,fedopt
584,client_13,791,0.0833124965429306,0.25149425864219666,0.0833124965429306,0.08572794497013092,0.2886390419588636,0.2927933231290798,0.0833124965429306,0.08572793006896973,0.25149425864219666,0.2506401836872101,0.005425512790679932,0.00581127405166626,fedopt
