round,client_id,num_examples,loss,mae,train_loss,val_loss,train_rmse,val_rmse,train_mse,val_mse,train_mae,val_mae,train_r2,val_r2,algorithm
1,client_11,4950,0.012311972677707672,0.08411106467247009,0.012311972677707672,0.10942725837230682,0.11095932473832516,0.3307979004191626,0.012311971746385098,0.10942725092172623,0.08411106467247009,0.26408249139785767,0.8517928719520569,-0.3044489622116089,fedavg
1,client_2,4325,0.02737167850136757,0.13299864530563354,0.02737167850136757,0.10532063245773315,0.16544388323950682,0.3245313929455093,0.02737167850136757,0.10532062500715256,0.13299864530563354,0.25671613216400146,0.6725119352340698,-0.2659262418746948,fedavg
1,client_13,4415,0.011881228536367416,0.08243381977081299,0.011881228536367416,0.0836784765124321,0.10900104405483849,0.28927234816621045,0.011881227605044842,0.08367849141359329,0.08243381977081299,0.23345373570919037,0.8557531833648682,-0.028438091278076172,fedavg
1,client_22,5119,0.01384597085416317,0.09030914306640625,0.01384597085416317,0.10899387300014496,0.11766889955651236,0.3301422011802565,0.013845969922840595,0.10899387300014496,0.09030914306640625,0.26572737097740173,0.8309745192527771,-0.30598628520965576,fedavg
1,client_14,5419,0.01923072710633278,0.11071132123470306,0.01923072710633278,0.10496840626001358,0.13867489717440853,0.32398828105351835,0.01923072710633278,0.10496840626001358,0.11071132123470306,0.26077529788017273,0.7682797312736511,-0.22602450847625732,fedavg
1,client_15,5839,0.010431312024593353,0.07768288999795914,0.010431312024593353,0.09990464150905609,0.10213379928268569,0.3160769550426859,0.010431312955915928,0.09990464150905609,0.07768288999795914,0.24915729463100433,0.8740428686141968,-0.18714261054992676,fedavg
1,client_0,3247,0.014615010470151901,0.09200642257928848,0.014615010470151901,0.1262843757867813,0.1208925613984354,0.35536513023477884,0.014615011401474476,0.1262843757867813,0.09200642257928848,0.27835556864738464,0.8243233561515808,-0.5248044729232788,fedavg
1,client_16,5328,0.008828073740005493,0.07205642759799957,0.008828073740005493,0.1026923730969429,0.09395782958330558,0.3204564957156623,0.008828073740005493,0.1026923656463623,0.07205642759799957,0.2572706937789917,0.8936412334442139,-0.2624772787094116,fedavg
2,client_22,5119,0.0080387182533741,0.06961598992347717,0.0080387182533741,0.0916234478354454,0.08965889946555278,0.30269365344427923,0.0080387182533741,0.0916234478354454,0.06961598992347717,0.24349233508110046,0.9017881751060486,-0.09962964057922363,fedavg
2,client_20,7018,0.006457860581576824,0.06075800210237503,0.006457860581576824,0.07460147142410278,0.08036081496336896,0.27313269929487166,0.006457860581576824,0.07460147142410278,0.06075800210237503,0.2170475423336029,0.9212313890457153,0.05422210693359375,fedavg
2,client_0,3247,0.006326321512460709,0.0605383925139904,0.006326321512460709,0.10392172634601593,0.07953817644666433,0.3223689289401445,0.006326321512460709,0.10392172634601593,0.0605383925139904,0.2591148316860199,0.9239650964736938,-0.2550835609436035,fedavg
2,client_6,6436,0.005571326240897179,0.0579269640147686,0.005571326240897179,0.10189302265644073,0.0746413172505495,0.31920686498952483,0.005571326240897179,0.10189302265644073,0.0579269640147686,0.2599388659000397,0.9334810376167297,-0.2276465892791748,fedavg
2,client_24,3036,0.008122025988996029,0.07089351117610931,0.008122025988996029,0.10388925671577454,0.09012228353185481,0.32231857558377724,0.008122025988996029,0.10388926416635513,0.07089351117610931,0.25979188084602356,0.9010353088378906,-0.2341517210006714,fedavg
2,client_21,5918,0.012734536081552505,0.08916551619768143,0.012734536081552505,0.09415951371192932,0.11284740174923172,0.3068542222488218,0.012734536081552505,0.09415951371192932,0.08916551619768143,0.24460919201374054,0.8462642431259155,-0.163185715675354,fedavg
2,client_3,6083,0.013145341537892818,0.09155548363924026,0.013145341537892818,0.08046058565378189,0.11465313575255069,0.2836557520195596,0.013145341537892818,0.08046058565378189,0.09155548363924026,0.22398848831653595,0.840770959854126,0.013453006744384766,fedavg
2,client_14,5419,0.01540371123701334,0.09963799268007278,0.01540371123701334,0.09695301949977875,0.12411168480723628,0.3113727982656461,0.015403710305690765,0.09695301949977875,0.09963799268007278,0.25033897161483765,0.8157453536987305,-0.16534411907196045,fedavg
2,client_15,5839,0.008997427299618721,0.07433772832155228,0.008997427299618721,0.08434628695249557,0.09485476951434083,0.2904243350738298,0.008997427299618721,0.08434629440307617,0.07433772832155228,0.22818048298358917,0.8920120000839233,-0.026679277420043945,fedavg
2,client_8,4648,0.005076378583908081,0.05507957190275192,0.005076378583908081,0.09319422394037247,0.0712487126169264,0.30527730244967943,0.005076379049569368,0.09319423139095306,0.05507957190275192,0.24724480509757996,0.9381866455078125,-0.1068735122680664,fedavg
3,client_17,4157,0.007384924218058586,0.06607680767774582,0.007384924218058586,0.09666727483272552,0.08593558179275093,0.3109136131351047,0.007384924218058586,0.09666727483272552,0.06607680767774582,0.2510984539985657,0.9105022549629211,-0.1118924617767334,fedavg
3,client_3,6083,0.005068262107670307,0.054615214467048645,0.005068262107670307,0.07457675039768219,0.07119172780365923,0.27308745457868033,0.005068262107670307,0.07457675784826279,0.054615214467048645,0.21480482816696167,0.9385861158370972,0.08591675758361816,fedavg
3,client_13,4415,0.00979736726731062,0.07729210704565048,0.00979736726731062,0.09423274546861649,0.09898165116480236,0.3069735378158793,0.00979736726731062,0.09423275291919708,0.07729210704565048,0.2478916496038437,0.8806934356689453,-0.14561223983764648,fedavg
3,client_9,6447,0.008035454899072647,0.06970981508493423,0.008035454899072647,0.07923953235149384,0.08964069889884085,0.28149517287423215,0.008035454899072647,0.07923953235149384,0.06970981508493423,0.2267553061246872,0.9035778641700745,0.019474327564239502,fedavg
3,client_7,4643,0.004081280902028084,0.04769865423440933,0.004081280902028084,0.07409141957759857,0.06388490355340676,0.2721973908353983,0.004081280902028084,0.07409141957759857,0.04769865423440933,0.22051668167114258,0.9510622620582581,0.0910380482673645,fedavg
3,client_19,5248,0.00546269491314888,0.05670342966914177,0.00546269491314888,0.08342014998197556,0.07391004294064232,0.28882546629751255,0.005462694447487593,0.08342014998197556,0.05670342966914177,0.2348906248807907,0.9342542290687561,-0.03314220905303955,fedavg
3,client_4,4895,0.0028207532595843077,0.04067174717783928,0.0028207532595843077,0.08307095617055893,0.053110761873217976,0.28822032574153916,0.002820753026753664,0.08307095617055893,0.04067174717783928,0.23184366524219513,0.966221272945404,-0.037935495376586914,fedavg
3,client_15,5839,0.01049416046589613,0.08302149176597595,0.01049416046589613,0.09049684554338455,0.10244101423364914,0.30082693619984324,0.010494161397218704,0.09049684554338455,0.08302149176597595,0.24122871458530426,0.8743468523025513,-0.11419439315795898,fedavg
3,client_0,3247,0.003711247816681862,0.046094369143247604,0.003711247816681862,0.09329327195882797,0.06092001544930163,0.30543944908552134,0.003711248282343149,0.09329325705766678,0.046094369143247604,0.2493850588798523,0.9548834562301636,-0.07961857318878174,fedavg
3,client_18,6851,0.011293785646557808,0.08513309806585312,0.011293785646557808,0.08575711399316788,0.10627222424772056,0.29284316868205834,0.011293785646557808,0.08575712144374847,0.08513309806585312,0.2408422976732254,0.8662585616111755,-0.04589974880218506,fedavg
4,client_24,3036,0.0029481505043804646,0.04088582098484039,0.0029481505043804646,0.08996428549289703,0.05429687379933088,0.2999404574950109,0.0029481505043804646,0.08996427804231644,0.04088582098484039,0.2416740357875824,0.9646204113960266,-0.1361255645751953,fedavg
4,client_14,5419,0.006119168363511562,0.05987319350242615,0.006119168363511562,0.08654685318470001,0.07822511040484555,0.29418846541749394,0.006119167897850275,0.08654685318470001,0.05987319350242615,0.23776231706142426,0.9269735813140869,-0.049510955810546875,fedavg
4,client_3,6083,0.007009259425103664,0.06258053332567215,0.007009259425103664,0.07194367796182632,0.08372132279631607,0.2682232007347741,0.007009259890764952,0.07194368541240692,0.06258053332567215,0.21703815460205078,0.9142614006996155,0.1506083607673645,fedavg
4,client_9,6447,0.006724603474140167,0.06576106697320938,0.006724603474140167,0.07855043560266495,0.08200367963780751,0.2802685062625927,0.006724603474140167,0.07855043560266495,0.06576106697320938,0.22519013285636902,0.9183831214904785,0.07217276096343994,fedavg
4,client_5,4011,0.0043328371830284595,0.051361825317144394,0.0043328371830284595,0.0896216630935669,0.06582428668331448,0.2993687744130421,0.004332836717367172,0.0896216630935669,0.051361825317144394,0.24297279119491577,0.9464066028594971,-0.035219669342041016,fedavg
