timestamp,round,client_id,samples,train_loss,val_loss,train_r2,val_r2,algorithm
2025-10-29 11:28:53,3,client_11,3666,8666.0517578125,8265.015625,-0.0014711618423461914,-0.0020933151245117188,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_13,3951,9914.6455078125,10721.7060546875,-0.003382563591003418,-0.008750200271606445,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_17,3436,6636.12939453125,6585.92919921875,-0.01948690414428711,-0.023846149444580078,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_22,3144,4189.603515625,4325.599609375,-0.0127488374710083,-0.02022850513458252,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_12,4006,6194.537109375,5897.015625,-0.021533608436584473,-0.02623724937438965,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_5,4092,5703.513671875,5757.5166015625,-0.015121698379516602,-0.01601719856262207,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_19,4983,8738.875,8853.044921875,-0.0062868595123291016,-0.004979610443115234,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_0,3003,5848.580078125,5963.2666015625,-0.017940640449523926,-0.020354032516479492,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_14,3627,9554.9169921875,9923.3359375,-0.007739901542663574,-0.010039806365966797,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_16,4920,10675.4814453125,9852.1494140625,-0.013990283012390137,-0.014393806457519531,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_21,3720,5946.21044921875,5516.939453125,-0.010702013969421387,-0.0032646656036376953,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_7,3901,8188.1943359375,7233.85009765625,-0.010651826858520508,-0.0038251876831054688,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_24,3291,6398.779296875,6124.146484375,-0.012521862983703613,-0.007758498191833496,nasa_25c_alpha_0.1_fedavg
